line,english,german,issues,reviewed,replacement
3782,"After an enemy is killed, your {RACE_Uralos} creatures gain 15% stats. This trait does not stack.","Nachdem ein Feind getötet wurde, erhalten deine {RACE_Uralos} Kreaturen 15% mehr auf ihre Werte. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3784,"At the start of your {RACE_Uralos} creatures' turns, they recover {STAT_health} equal to 25% of their highest stat. This trait does not stack.",Zu Beginn der Züge deiner {RACE_Uralos}-Kreaturen regenerieren sie {STAT_health} in Höhe von 25% ihres höchsten Attributs. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3786,Your creatures {ACTION_attack} and {ACTION_cast} 1 additional time for each creature with the same secondary Fusion fighting on your side. This trait does not stack.,"Deine Kreaturen {ACTION_attack} und {ACTION_cast} 1 zusätzliches Mal für jede Kreatur mit der gleichen sekundären Fusion, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3788,"At the start of battle, your creatures gain 100% more of whatever stat corresponds to their Fused creature's class. This trait does not stack.","Zu Beginn des Kampfes erhalten deine Kreaturen 100% mehr von dem Attribut, das der Klasse ihrer Fusionierten Kreatur entspricht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3790,"At the start of battle, your creatures gain 2 [temporary] Ethereal Spell Gems that correspond to their Fused creature's class. This trait does not stack.","Zu Beginn des Kampfes erhalten deine Kreaturen 2 [temporary] Ätherische Zauberedelsteine, die der Klasse ihrer Fusionierten Kreatur entsprechen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
3792,"After your creatures are killed, they have a 25% chance to be resurrected with 50% {STAT_health} and gain a random trait that belongs to their Fused creature's race. This trait does not stack.","Nachdem deine Kreaturen getötet wurden, haben sie eine 25% Chance, mit 50% {STAT_health} wiederbelebt zu werden und erhalten eine zufällige Eigenschaft, die zur Rasse ihrer Fusionierten Kreatur gehört. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3794,Your creatures deal 75% more damage and take 50% less damage from creatures that belong to their Fused creature's class. This trait does not stack.,"Deine Kreaturen verursachen 75% mehr Schaden und erleiden 50% weniger Schaden von Kreaturen, die zur Klasse ihrer Fusionierten Kreatur gehören. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3796,"At the start of battle, your creatures gain a random trait that belongs to their Fused creature's class. This trait does not stack.","Zu Beginn des Kampfes erhalten deine Kreaturen eine zufällige Eigenschaft, die zur Klasse ihrer Fusionierten Kreatur gehört. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3798,"After an adjacent ally {ACTION_attacks}, this creature {ACTION_attacks} the enemy as well. This trait does not work with creatures that also have this trait.","Nachdem ein benachbarter Verbündeter {ACTION_attacks}, {ACTION_attacks} diese Kreatur den Feind ebenfalls. Diese Eigenschaft funktioniert nicht mit Kreaturen, die auch diese Eigenschaft besitzen.",TERM:Trait->Merkmal,,
3800,"After an adjacent ally heals a creature, this creature is healed for the same amount and gains a {CONDNAME_BUFF_BARRIER} that absorbs damage equal to 100% of the amount healed. This trait does not work with creatures that also have this trait.","Nachdem ein benachbarter Verbündeter eine Kreatur geheilt hat, wird diese Kreatur um denselben Betrag geheilt und erhält eine {CONDNAME_BUFF_BARRIER}, die Schaden in Höhe von 100% des geheilten Betrags absorbiert. Diese Eigenschaft funktioniert nicht mit Kreaturen, die ebenfalls diese Eigenschaft besitzen.",TERM:Trait->Merkmal,,
3802,"After this creature deals critical damage, its adjacent allies gain 30% {STAT_attack} and {STAT_speed}. This creature always has {CONDNAME_BUFF_SAVAGE}.",Nach einem kritischen Treffer erhalten angrenzende Verbündete dieser Kreatur 30% {STAT_attack} und {STAT_speed}. Diese Kreatur hat immer {CONDNAME_BUFF_SAVAGE}.,TERM:Damage->Schaden,,
3808,"After an adjacent ally {ACTION_casts} a spell, this creature {ACTION_casts} that spell as well. This trait does not work with creatures that also have this trait.","Nachdem ein benachbarter Verbündeter einen Zauber {ACTION_casts}, {ACTION_casts} diese Kreatur diesen Zauber ebenfalls. Diese Eigenschaft funktioniert nicht mit Kreaturen, die auch diese Eigenschaft besitzen.",TERM:Trait->Merkmal,,
3832,"After your {RACE_Warhog} creatures afflict an enemy with a debuff, they gain a random buff. This trait does not stack.","Nachdem deine {RACE_Warhog}-Kreaturen einen Feind mit einem Schwächungseffekt belegen, erhalten sie einen zufälligen Stärkungseffekt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3834,"After your creatures take damage, your other creatures take 25% of this damage as well. Your creatures take 50% less damage. This trait does not stack.","Nachdem deine Kreaturen Schaden erleiden, erleiden deine anderen Kreaturen ebenfalls 25% dieses Schadens. Deine Kreaturen erleiden 50% weniger Schaden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3836,"After your creatures gain a stat (other than {STAT_health}), they grant 25% of this stat to your other creatures as well. Your creatures gain 50% less stats. This trait does not stack.","Nachdem deine Kreaturen eine Eigenschaft erhalten (außer {STAT_health}), gewähren sie 25% dieser Eigenschaft auch deinen anderen Kreaturen. Deine Kreaturen erhalten 50% weniger Eigenschaften. Dieser Effekt ist nicht stapelbar.",TERM:Trait->Merkmal,,
3842,"After your creatures are healed, they heal your other creatures for 25% of this amount. Your creatures receive 50% less healing. This trait does not stack.","Nachdem deine Kreaturen geheilt wurden, heilen sie deine anderen Kreaturen um 25% dieses Betrags. Deine Kreaturen erhalten 50% weniger Heilung. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3856,"As long as your creatures haven't gained or lost stats, they have 75% more stats (other than {STAT_health}). This trait does not stack.","Solange deine Kreaturen keine Statuswerte gewonnen oder verloren haben, haben sie 75% mehr Statuswerte (außer {STAT_health}). Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3868,"At the start of each of your creature's turns, all of your creatures have a 25% chance to recover 20% {STAT_health}. This trait does not stack.","Zu Beginn jedes Zuges deiner Kreaturen haben alle deine Kreaturen eine 25% Chance, 20% {STAT_health} wiederherzustellen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3870,"At the start of battle, your creatures gain 3 random traits. This trait does not stack.",Zu Beginn des Kampfes erhalten deine Kreaturen 3 zufällige Eigenschaften. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
3872,"At the start of your creatures' turns, they recover 15% {STAT_health} for each {RACE_Mythicant} creature fighting on your side. This trait does not stack.","Zu Beginn der Züge deiner Kreaturen regenerieren sie 15% {STAT_health} für jede {RACE_Mythicant} Kreatur, die auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3874,"At the start of battle, your creatures gain a Spell Gem for each {RACE_Mythicant} creature fighting on your side. This trait does not stack.","Zu Beginn des Kampfes erhalten deine Kreaturen einen Zauberedelstein für jede {RACE_Mythicant} Kreatur, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gem->Zauberstein,,
3876,Your creatures have 12% more stats (other than {STAT_health}) for each {RACE_Mythicant} creature fighting on your side. This trait does not stack.,"Deine Kreaturen haben 12% mehr Werte (außer {STAT_health}) für jede {RACE_Mythicant} Kreatur, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3878,Your creatures have a 50% chance to resist being forcibly lowered on the {TIMELINE}. This trait does not stack.,"Deine Kreaturen haben eine 50% Chance, dem Zwang zu widerstehen, auf der {TIMELINE} zurückgesetzt zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3880,"After your creatures take damage from a spell, they deal damage to a random enemy equal to 25% of their {STAT_intelligence}. This trait does not stack.","Nachdem deine Kreaturen Schaden durch einen Zauber erleiden, fügen sie einem zufälligen Feind Schaden in Höhe von 25% ihres {STAT_intelligence} zu. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3890,"At the start of battle and after your creatures take damage, they gain {CONDNAME_BUFF_INVISIBLE} and {CONDNAME_BUFF_SHELL}. Enemies' Spell Gems consume all their {STAT_charges} after they're {ACTION_cast}.","Zu Beginn des Kampfes und nachdem deine Kreaturen Schaden erleiden, erhalten sie {CONDNAME_BUFF_INVISIBLE} und {CONDNAME_BUFF_SHELL}. Die Zauber-Edelsteine der Gegner verbrauchen alle ihre {STAT_charges}, nachdem sie {ACTION_cast} werden.",TERM:Spell Gems->Zaubersteine,,
3902,"At the end of your creatures' turns, their turn counter increases by 3 additional turns. In addition, your creatures act as if they have 3 more buffs, debuffs, and minions than they actually have. This trait does not stack.","Am Ende der Runden deiner Kreaturen erhöht sich ihr Rundenzähler um 3 zusätzliche Runden. Außerdem agieren deine Kreaturen, als hätten sie 3 mehr Buffs, Debuffs und Lakaien, als sie tatsächlich haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3904,"Your creatures are resistant to debuffs. After your creatures are afflicted with a debuff, they have a 50% chance to gain {CONDNAME_BUFF_IMMUNITY}. This trait does not stack.","Deine Kreaturen sind resistent gegen Debuffs. Nachdem deine Kreaturen von einem Debuff betroffen sind, haben sie eine 50% Chance, {CONDNAME_BUFF_IMMUNITY} zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3906,"After a creature gains or loses stats, its allies gain or lose 25% of those stats as well. This trait does not stack.","Nachdem eine Kreatur Statuswerte erhält oder verliert, erhalten oder verlieren ihre Verbündeten ebenfalls 25% dieser Statuswerte. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3910,"When your creatures {ACTION_attack} or {ACTION_cast} a spell, they have a 100% chance to do so 1 additional time. This effect can occur repeatedly, but the chance decreases by a multiplicative 25% each time. This trait does not stack.","Wenn deine Kreaturen {ACTION_attack} oder {ACTION_cast} einen Zauber, haben sie eine 100% Chance, dies 1 zusätzliches Mal zu tun. Dieser Effekt kann wiederholt auftreten, aber die Chance verringert sich dabei multiplikativ um 25%. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3912,"After your creatures {ACTION_attack} or are {ACTION_attacked}, they gain 20% Maximum {STAT_health}. This trait does not stack.","Nachdem deine Kreaturen {ACTION_attack} oder {ACTION_attacked} werden, erhalten sie 20% maximale {STAT_health}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3914,Your creatures' Ultimate Spell Gems cannot be Sealed and do not consume {STAT_charges}. Your creatures are immune to {CONDNAME_DEBUFF_SILENCE}.,Deine Kreaturen können nicht versiegelt werden und verbrauchen keine {STAT_charges}. Deine Kreaturen sind immun gegen {CONDNAME_DEBUFF_SILENCE}.,TERM:Spell->Zauber; TERM:Spell Gems->Zaubersteine,,
3916,"Your creatures' minions perform their effects twice. If they don't have an effect that can be repeated, they are instead 100% more powerful. This trait does not affect {CONDNAME_MINION_ILLUSION} or any Demon minions. This trait does not stack.","Deine Kreaturen-Lakaien führen ihre Effekte zweimal aus. Wenn sie keinen Effekt haben, der wiederholt werden kann, sind sie stattdessen 100% stärker. Diese Eigenschaft betrifft keine {CONDNAME_MINION_ILLUSION} oder Dämonen-Lakaien. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3918,Your creatures deal 5% more damage with attacks and spells and take 5% less damage for each time they've {ACTION_attacked} or {ACTION_cast} a spell in the current battle. This trait does not stack.,"Deine Kreaturen verursachen 5% mehr Schaden mit Angriffen und Zaubern und erleiden 5% weniger Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_attacked} oder {ACTION_cast} haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3920,"If all the creatures in your party belong to the {RACE_Godspawn} race, at the start of battle, your {RACE_Godspawn} creatures gain their respective {RACE_Avatar}'s trait.","Wenn alle Kreaturen in deiner Gruppe zur {RACE_Godspawn}-Rasse gehören, erhalten deine {RACE_Godspawn}-Kreaturen zu Beginn des Kampfes die Eigenschaft ihres jeweiligen {RACE_Avatar}s.",TERM:Trait->Merkmal,,
3922,"At the start of battle, your {RACE_Electropod} creatures share 15% of their {STAT_speed} with each other. This trait does not stack.",Zu Beginn des Kampfes teilen deine {RACE_Electropod}-Kreaturen 15% ihres {STAT_speed} miteinander. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3928,"This creature {ACTION_attacks} and {ACTION_casts} spells 2 additional times, but it can't gain buffs.","Dieses Wesen {ACTION_attacks} und {ACTION_casts} Zauber 2 zusätzliche Male, kann aber keine Buffs erhalten.",TERM:Creature->Kreatur,,
3936,Enemies take 25% more damage from {CONDNAME_DEBUFF_BLIGHT} for each debuff they have. This trait does not stack.,"Feinde erleiden 25% mehr Schaden durch {CONDNAME_DEBUFF_BLIGHT} für jeden Debuff, den sie haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3938,"When a creature would gain or lose stats, 10% of this creature's {STAT_intelligence} is added to this amount for each turn it has taken this battle. This creature starts battles with its turn counter at 3. This trait does not stack.","Wenn eine Kreatur Werte erhalten oder verlieren würde, werden 10% der {STAT_intelligence} dieser Kreatur für jede Runde, die sie in diesem Kampf absolviert hat, zu diesem Betrag hinzugefügt. Diese Kreatur beginnt Kämpfe mit einem Rundenzähler von 3. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3940,"This creature can equip 3 additional Spell Gems, and it can equip spells from any class. Your creatures with {CONDNAME_BUFF_ARCANE} {ACTION_cast} spells with 15% more {STAT_intelligence} for each different class of spell this creature has equipped. This trait does not stack.","Dieses Wesen kann 3 zusätzliche Zauber-Edelsteine ausrüsten und kann Zauber jeder Klasse ausrüsten. Deine Wesen mit {CONDNAME_BUFF_ARCANE} {ACTION_cast} Zauber mit 15% mehr {STAT_intelligence} für jede unterschiedliche Zauberklasse, die dieses Wesen ausgerüstet hat. Diese Eigenschaft ist nicht stapelbar.",TERM:Creature->Kreatur; TERM:Creatures->Kreaturen; TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
3946,"At the start of battle, this creature gains [icons,1976]Lightning Strike. After this creature is killed for the first time, it is resurrected with 100% {STAT_health} and gains a new trait that empowers its [icons,1976]Lightning Strike.","Zu Beginn des Kampfes erhält diese Kreatur [icons,1976]Blitzschlag. Nachdem diese Kreatur zum ersten Mal getötet wurde, wird sie mit 100% {STAT_health} wiederbelebt und erhält eine neue Eigenschaft, die ihren [icons,1976]Blitzschlag verstärkt.",TERM:Trait->Merkmal,,
3948,"This creature's [icons,1976]Lightning Strike deals additional damage equal to 75% of its {STAT_intelligence}. At the end of each {ACTION_provoking} enemy's turn, this creature {ACTION_casts} [icons,1976]Lightning Strike on all {ACTION_provoking} enemies. This trait does not stack.","Diese Kreatur verursacht mit [icons,1976]Blitzschlag zusätzlichen Schaden in Höhe von 75% ihrer {STAT_intelligence}. Am Ende des Zuges jedes {ACTION_provoking} Feindes {ACTION_casts} diese Kreatur [icons,1976]Blitzschlag auf alle {ACTION_provoking} Feinde. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3950,"At the start of your creatures' turns, they recover 10% {STAT_health} for each buff they have. This trait does not stack.","Zu Beginn der Runden deiner Kreaturen regenerieren sie 10% {STAT_health} für jeden Buff, den sie haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3952,"When your creatures gain {STAT_defense}, the amount is increased by 50%. This trait does not stack.","Wenn deine Kreaturen {STAT_defense} erhalten, wird der Betrag um 50% erhöht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3954,"This creature can only equip Arrow spells, but they can be from any class. This creature's single-target Arrow spells deal additional damage equal to 50% of its {STAT_attack}. This creature's [icons,1976]Splitting Arrow and [icons,1976]Fragmenting Arrow spells deal 100% more damage.","Dieses Wesen kann nur Pfeil-Zauber ausrüsten, aber sie können von jeder Klasse stammen. Die Einzelziel-Pfeil-Zauber dieses Wesens verursachen zusätzlichen Schaden in Höhe von 50% seines {STAT_attack}. Die [icons,1976]Splitterpfeil- und [icons,1976]Fragmentierungspfeil-Zauber dieses Wesens verursachen 100% mehr Schaden.",TERM:Creature->Kreatur,,
3956,"After this creature kills a creature, it gains its innate trait and 20% of its {STAT_attack} and {STAT_defense}.","Nachdem diese Kreatur eine Kreatur tötet, erhält sie deren angeborene Eigenschaft und 20% ihrer {STAT_attack} und {STAT_defense}.",TERM:Trait->Merkmal,,
3962,"At the start of battle, all creatures gain a copy of this creature's first 3 Spell Gems. These Spell Gems have 1 {STAT_charge}.",Zu Beginn des Kampfes erhalten alle Kreaturen eine Kopie der ersten 3 Zauber-Edelsteine dieser Kreatur. Diese Zauber-Edelsteine haben 1 {STAT_charge}.,TERM:Spell Gems->Zaubersteine,,
3964,"When this creature {ACTION_casts} a spell, the targets of the spell are reversed. This trait does not apply to enemies.","Wenn diese Kreatur einen Zauber {ACTION_casts}, werden die Ziele des Zaubers umgekehrt. Diese Eigenschaft gilt nicht für Feinde.",TERM:Trait->Merkmal,,
3966,"At the end of this creature's turn, adjacent creatures activate their end-of-turn effects. This trait does not work on creatures that also have this trait. This trait does not stack.","Am Ende des Zuges dieser Kreatur aktivieren angrenzende Kreaturen ihre Effekte zum Zugende. Diese Eigenschaft wirkt nicht auf Kreaturen, die ebenfalls diese Eigenschaft besitzen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3968,"After this creature is forcibly moved on the {TIMELINE}, it {ACTION_casts} [icons,1976]Snowstorm, [icons,1968]Firestorm, or [icons,1976]Sandstorm if they're equipped. In addition, your creatures {ACTION_cast} these spells as if they have 50% more {STAT_intelligence}. This trait does not stack.","Nachdem diese Kreatur auf der {TIMELINE} zwangsweise bewegt wurde, {ACTION_casts} sie [icons,1976]Schneesturm, [icons,1968]Feuersturm oder [icons,1976]Sandsturm, falls diese ausgerüstet sind. Zusätzlich {ACTION_cast} deine Kreaturen diese Zauber, als hätten sie 50% mehr {STAT_intelligence}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3980,"After your creatures receive a debuff, their on-buff effects activate. If you have a {RACE_Dumpling} or {RACE_Mimic} creature fighting on your side, this effect repeats 1 additional time. This trait does not stack.","Nachdem deine Kreaturen einen Debuff erhalten, werden ihre Bei-Buff-Effekte aktiviert. Wenn du eine {RACE_Dumpling} oder {RACE_Mimic} Kreatur hast, die an deiner Seite kämpft, wiederholt sich dieser Effekt 1 zusätzliches Mal. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3982,"At the start of battle, this creature shares its Fused trait with one creature of each class on your team. If this trait is the creature's Fused trait, it shares its innate trait instead. This trait does not stack.","Zu Beginn des Kampfes teilt diese Kreatur ihre Fusioniert-Eigenschaft mit einer Kreatur jeder Klasse in deinem Team. Wenn diese Eigenschaft bereits die Fusioniert-Eigenschaft der Kreatur ist, teilt sie stattdessen ihre angeborene Eigenschaft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3986,Your {RACE_Uralos} creatures' innate traits are 50% more powerful. This trait does not stack.,Deine {RACE_Uralos}-Kreaturen haben 50% stärkere angeborene Eigenschaften. Dieser Effekt ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
3990,"After this creature {ACTION_attacks}, {ACTION_casts}, {ACTION_defends}, or {ACTION_provokes}, it and its adjacent allies are afflicted with a random debuff and have a 20% chance to be sent to the top of the {TIMELINE}.  This trait will not activate if another creature in your party has it as well.","Nachdem diese Kreatur {ACTION_attacks}, {ACTION_casts}, {ACTION_defends} oder {ACTION_provokes}, werden sie und ihre angrenzenden Verbündeten mit einem zufälligen Debuff belegt und haben eine 20% Chance, an die Spitze der {TIMELINE} geschickt zu werden. Diese Eigenschaft wird nicht aktiviert, wenn eine andere Kreatur in deiner Gruppe sie ebenfalls besitzt.",TERM:Trait->Merkmal,,
