line,english,german,issues,reviewed,replacement
1757,"After an enemy takes damage from {CONDNAME_DEBUFF_POISON}, all other enemies take damage equal to 35% of the damage dealt. This trait does not stack.","Nachdem ein Gegner Schaden durch {CONDNAME_DEBUFF_POISON} erleidet, erleiden alle anderen Gegner Schaden in Höhe von 35% des zugefügten Schadens. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1769,Your creatures' Spell Gems that have potency modifiers now use 100% of those stats.,Deine Kreaturen-Zaubergems mit Wirkkraft-Modifikatoren nutzen jetzt 100% dieser Werte.,TERM:Spell Gems->Zaubersteine,,
1775,"After one of your creatures dies, this creature gains their innate trait.","Nachdem eine deiner Kreaturen stirbt, erhält diese Kreatur deren angeborene Eigenschaft.",TERM:Trait->Merkmal,,
1783,Your creatures' Spell Gems have a 50% chance to {ACTION_cast} 1 additional time. This trait does not stack.,"Deine Kreaturen-Zaubergems haben eine 50% Chance, 1 zusätzliches Mal zu {ACTION_cast}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
1785,Your {RACE_Waspid}s each have a 4% chance to start at the top of the {TIMELINE} for each {RACE_Waspid} fighting on your side. This trait does not stack.,"Deine {RACE_Waspid}s haben jeweils eine 4% Chance, zu Beginn an der Spitze der {TIMELINE} zu stehen, für jeden {RACE_Waspid}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1787,This creature deals 125% more damage for each additional living creature you have greater than your enemy.,"Dieses Wesen verursacht 125% mehr Schaden für jedes zusätzliche lebende Wesen, das du mehr als dein Gegner hast.",TERM:Creature->Kreatur,,
1797,"After this creature kills an enemy, it extracts a Core from it. This trait only works if the enemy could have been extracted anyway.","Nachdem diese Kreatur einen Feind getötet hat, extrahiert sie einen Kern aus ihm. Diese Eigenschaft funktioniert nur, wenn der Feind ohnehin hätte extrahiert werden können.",TERM:Trait->Merkmal,,
1802,Trait Disabled,Eigenschaft deaktiviert,TERM:Trait->Merkmal,,
1803,This creature's trait has been disabled.,Die Eigenschaft dieser Kreatur wurde deaktiviert.,TERM:Trait->Merkmal,,
1827,"This creature can only take damage, lose stats, or be afflicted with debuffs while its allies are all dead. At the end of this creature's turn, it resurrects 3 allies.","Dieses Wesen kann nur Schaden nehmen, Werte verlieren oder mit Schwächungen belegt werden, wenn alle seine Verbündeten tot sind. Am Ende des Zuges dieses Wesens werden 3 Verbündete wiederbelebt.",TERM:Creature->Kreatur,,
1843,Your creatures take 10% less damage for each time they've {ACTION_defended} in the current battle. This trait does not stack.,"Deine Kreaturen erleiden 10% weniger Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_defended} haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1845,"After your creatures {ACTION_defend}, they have a 50% chance to take another turn. This trait does not stack.","Nachdem deine Kreaturen {ACTION_defend}, haben sie eine 50% Chance, einen weiteren Zug zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1847,"After your creatures {ACTION_defend}, they gain a random buff. This trait does not stack.","Nachdem deine Kreaturen {ACTION_defend}, erhalten sie einen zufälligen Buff. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1849,Your creatures take 10% less damage for each time they've {ACTION_provoked} in the current battle. This trait does not stack.,"Deine Kreaturen erleiden 10% weniger Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_provoked} haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1851,Enemies take 100% more damage while {ACTION_provoking}. This trait does not stack.,"Feinde erleiden 100% mehr Schaden, während sie {ACTION_provoking} sind. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1853,"After your creatures {ACTION_provoke}, they gain a random buff. This trait does not stack.","Nachdem deine Kreaturen {ACTION_provoke}, erhalten sie einen zufälligen Buff. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1855,"At the start of battle, each enemy {ACTION_attacks} a random enemy. This trait does not stack.",Zu Beginn des Kampfes {ACTION_attacks} jeder Feind einen zufälligen Feind. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1857,"Buffs and debuffs last twice as long, but they lose 2 units of duration per turn. This trait does not stack.","Stärkungen und Schwächungen halten doppelt so lange an, verlieren aber 2 Einheiten Dauer pro Runde. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1859,Your creatures deal 15% more damage for each time they've been damaged by attacks or spells in the current battle. This trait does not stack.,"Deine Kreaturen verursachen 15% mehr Schaden für jedes Mal, das sie im aktuellen Kampf durch Angriffe oder Zauber Schaden erlitten haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1863,"When your creatures take damage, they recover 30% {STAT_health}. This trait does not stack.","Wenn deine Kreaturen Schaden erleiden, regenerieren sie 30% {STAT_health}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1865,"At the start of battle, your creature that is highest on the {TIMELINE} gains 5 random buffs. This trait does not stack.","Zu Beginn des Kampfes erhält deine Kreatur, die am höchsten auf der {TIMELINE} steht, 5 zufällige Buffs. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1867,Your creatures take 1 extra turn if they're below 50% {STAT_health}. This trait does not stack.,"Deine Kreaturen erhalten 1 zusätzlichen Zug, wenn sie unter 50% {STAT_health} sind. Dieser Effekt ist nicht stapelbar.",TERM:Trait->Merkmal,,
1871,"After an enemy {ACTION_defends} or {ACTION_provokes}, each of your creatures have a 50% chance to do so as well. This trait does not stack.","Nachdem ein Feind {ACTION_defends} oder {ACTION_provokes}, hat jede deiner Kreaturen eine 50% Chance, dies ebenfalls zu tun. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1873,Your creatures take 15% less damage for each dead ally. This trait does not stack.,Deine Kreaturen erleiden 15% weniger Schaden für jeden toten Verbündeten. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1875,Your creatures deal 25% more damage for each dead ally. This trait does not stack.,Deine Kreaturen verursachen 25% mehr Schaden für jeden toten Verbündeten. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1877,Your creatures deal 50% more damage for each time they've been resurrected in the current battle. This trait does not stack.,"Deine Kreaturen verursachen 50% mehr Schaden für jedes Mal, das sie in der aktuellen Schlacht wiederbelebt wurden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1881,"After this creature {ACTION_attacks} it {ACTION_casts} [icons,1976] Metamorphosis on the target.","Nachdem diese Kreatur {ACTION_attacks} wirkt sie [icons,1976] Metamorphose auf das Ziel.",TOKEN_MISMATCH,,
1883,"When your creatures take damage that exceeds 30% of their Maximum {STAT_health}, reduce this damage by 50%. This trait does not stack.","Wenn deine Kreaturen Schaden erleiden, der 30% ihrer maximalen {STAT_health} übersteigt, reduziere diesen Schaden um 50%. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1885,This creature is immune to damage from its own class.,Dieses Wesen ist immun gegen Schaden seiner eigenen Klasse.,TERM:Creature->Kreatur,,
1891,This creature takes 5% less damage for each debuff it has received in the current battle.,"Dieses Wesen erleidet 5% weniger Schaden für jeden Debuff, den es in der aktuellen Schlacht erhalten hat.",TERM:Creature->Kreatur,,
1893,This creature deals 5% more damage for each buff it has received in the current battle.,"Dieses Wesen verursacht 5% mehr Schaden für jeden Buff, den es in der aktuellen Schlacht erhalten hat.",TERM:Creature->Kreatur,,
1903,"After an enemy's {CONDNAME_BUFF_BARRIER} is destroyed, it takes damage equal to 100% of the {CONDNAME_BUFF_BARRIER}'s original potency. This trait does not stack.","Nachdem die {CONDNAME_BUFF_BARRIER} eines Gegners zerstört wurde, erleidet er Schaden in Höhe von 100% der ursprünglichen Stärke der {CONDNAME_BUFF_BARRIER}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1917,"At the start of battle, this creature gains a random {RACE_Avatar} trait.",Zu Beginn des Kampfes erhält diese Kreatur eine zufällige {RACE_Avatar}-Eigenschaft.,TERM:Trait->Merkmal,,
1919,"After this creature {ACTION_attacks}, it has a 10% chance to {ACTION_cast} a random Ultimate spell. This trait can only activate once per turn.","Nachdem diese Kreatur {ACTION_attacks}, hat sie eine 10% Chance, einen zufälligen Ultimativen Zauber zu {ACTION_cast}. Diese Eigenschaft kann nur einmal pro Zug aktiviert werden.",TERM:Trait->Merkmal,,
1921,Increases your creatures' minimum stat limits by 50%. This trait does not stack.,Erhöht die minimalen Statuswerte deiner Kreaturen um 50%. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1923,Increases your creatures' maximum stat limit before they are subjected to diminishing returns by 50%. This trait does not stack.,"Erhöht die maximale Statusgrenze deiner Kreaturen, bevor sie verringerten Erträgen unterliegen, um 50%. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1925,"When enemies lose stats, increase the amount of stats reduced by 50%. This trait does not stack.","Wenn Gegner Statuswerte verlieren, erhöhe die Menge der reduzierten Statuswerte um 50%. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1927,"When your creatures gain stats, increase the amount of stats gained by 50%. This trait does not stack.","Wenn deine Kreaturen Statuswerte erhalten, erhöhe die Menge der erhaltenen Statuswerte um 50%. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1929,"After one of your creatures summons a creature, the summoned creature [battle_attack] Attacks 2 random enemies. This trait does not stack.","Nachdem eine deiner Kreaturen eine Kreatur beschwört, [battle_attack] Attackiert die beschworene Kreatur 2 zufällige Feinde. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1931,"After one of your creatures summons a creature, the summoned creature [battle_cast] Casts one of its spells. This trait does not stack.","Nachdem eine deiner Kreaturen eine Kreatur beschwört, [battle_cast] wirkt die beschworene Kreatur einen ihrer Zauber. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1933,"When one of your creatures summons a creature, that creature has a 50% chance to start at the top of the {TIMELINE}. This trait does not stack.","Wenn eine deiner Kreaturen eine Kreatur beschwört, hat diese Kreatur eine 50% Chance, am Anfang der {TIMELINE} zu beginnen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1939,"When your creatures would take damage from an attack or spell, they have a 5% chance to take 0 damage for each debuff they have. This trait does not stack.","Wenn deine Kreaturen Schaden durch einen Angriff oder Zauber erleiden würden, haben sie eine 5% Chance, für jeden Debuff, den sie haben, 0 Schaden zu erleiden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1941,"After your creatures heal an enemy, it has a 3% chance to be killed for each debuff it has. This trait does not stack.","Nachdem deine Kreaturen einen Feind heilen, besteht eine 3% Chance, dass dieser für jeden Debuff, den er hat, getötet wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1943,"At the start of each enemy's turn, this creature has a 35% chance to {ACTION_cast} a random {SPELL_alcohol}. This trait does not stack.","Zu Beginn jedes Zuges eines Gegners hat diese Kreatur eine 35% Chance, einen zufälligen {SPELL_alcohol} zu {ACTION_cast}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1945,"After an enemy is afflicted with a debuff, they have a 10% chance to be sent to the bottom of the {TIMELINE}. This trait does not stack.","Nachdem ein Feind mit einem Schwächungseffekt belegt wurde, besteht eine 10% Chance, dass er ans Ende der {TIMELINE} verschoben wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1947,Your creatures have an independent 25% chance to dodge for each buff the enemy has. This trait does not stack.,"Deine Kreaturen haben eine unabhängige 25% Chance auszuweichen für jeden Buff, den der Gegner hat. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1949,"After your creatures dodge an attack, they counter-attack for 40% normal damage. This trait does not stack.","Nachdem deine Kreaturen einem Angriff ausweichen, führen sie einen Gegenangriff mit 40% des normalen Schadens aus. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1951,Enemies' spells cost 1 more {STAT_charge} for every 2 debuffs they have. This trait does not stack.,"Zauber von Feinden kosten 1 zusätzliche {STAT_charge} für je 2 Debuffs, die sie haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1953,"After your creatures manually {ACTION_cast} a spell, a random enemy is afflicted with a random debuff. This trait does not stack.","Nachdem deine Kreaturen manuell {ACTION_cast} einen Zauber wirken, wird ein zufälliger Feind mit einem zufälligen Debuff belegt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1955,"At the start of each enemy's turn, they have a 5% chance to {ACTION_attack} one of their allies for each debuff they have. This trait does not stack.","Zu Beginn des Zuges jedes Feindes besteht eine 5% Chance, dass er für jeden Debuff, den er hat, einen seiner Verbündeten {ACTION_attack}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1957,"At the start of each enemy's turn, they have a 5% chance to be killed. This trait does not stack.","Zu Beginn jedes Zuges eines Gegners besteht eine 5% Chance, dass dieser getötet wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1965,"After your creatures {ACTION_provoke}, they deal damage to a random enemy equal to 50% of their {STAT_attack}. This trait does not stack.","Nachdem deine Kreaturen {ACTION_provoke}, fügen sie einem zufälligen Gegner Schaden in Höhe von 50% ihres {STAT_attack} zu. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1967,"After your creatures {ACTION_attack} or {ACTION_cast} a spell that removes their {CONDNAME_BUFF_INVISIBLE} buff, they deal damage to all enemies equal to 35% of their {STAT_defense}. This trait does not stack.","Nachdem deine Kreaturen {ACTION_attack} oder {ACTION_cast} einen Zauber, der ihren {CONDNAME_BUFF_INVISIBLE} Buff entfernt, fügen sie allen Feinden Schaden in Höhe von 35% ihrer {STAT_defense} zu. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1977,Your creatures have 20% more {STAT_attack} for each time any of your creatures have manually {ACTION_cast} an {SPELL_equipment} in the current battle. This trait does not stack.,"Deine Kreaturen haben 20% mehr {STAT_attack} für jedes Mal, wenn eine deiner Kreaturen manuell ein {SPELL_equipment} {ACTION_cast} hat im aktuellen Kampf. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1981,"This creature can {ACTION_cast} {SPELL_equipment}s without consuming {STAT_charges}, and these spells are {ACTION_cast} 2 additional times.","Dieses Wesen kann {ACTION_cast} {SPELL_equipment}s ohne Verbrauch von {STAT_charges}, und diese Zauber werden 2 zusätzliche Male {ACTION_cast}.",TERM:Creature->Kreatur,,
1983,"At the start of battle, your creatures gain 2 random {SPELL_equipment}s. This trait does not stack.",Zu Beginn des Kampfes erhalten deine Kreaturen 2 zufällige {SPELL_equipment}s. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1987,"After one of your creatures manually {ACTION_casts} an {SPELL_equipment}, your other creatures' Artifacts have a 35% chance to {ACTION_cast} the spell in their Spell Slot. This trait does not stack.","Nachdem eine deiner Kreaturen manuell ein {SPELL_equipment} {ACTION_casts}, haben die Artefakte deiner anderen Kreaturen eine 35% Chance, den Zauber in ihrem Zauberplatz zu {ACTION_cast}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1991,"After your creatures are afflicted with a debuff, they have a 25% chance to {ACTION_cast} [icons,1984] Living Helmet. This trait does not stack.","Nachdem deine Kreaturen mit einem Debuff belegt wurden, haben sie eine 25% Chance, {ACTION_cast} [icons,1984] Lebender Helm zu wirken. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1993,Your creatures have 20% more {STAT_defense} for each permanent {SPELL_equipment} they have equipped. This trait does not stack.,"Deine Kreaturen haben 20% mehr {STAT_defense} für jedes permanente {SPELL_equipment}, das sie ausgerüstet haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1995,Your creatures have 20% more {STAT_intelligence} for each time any of your creatures have manually {ACTION_cast} an {SPELL_equipment} in the current battle. This trait does not stack.,"Deine Kreaturen haben 20% mehr {STAT_intelligence} für jedes Mal, wenn eine deiner Kreaturen manuell ein {SPELL_equipment} {ACTION_cast} hat im aktuellen Kampf. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2003,Your {RACE_Dumpling}s can equip 1 more Spell Gem for each {RACE_Dumpling} fighting on your side. This trait does not stack.,"Deine {RACE_Dumpling}s können für jeden {RACE_Dumpling}, der an deiner Seite kämpft, 1 zusätzlichen Zauberstein ausrüsten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2017,This creatures starts battles with additional {STAT_health} equal to 100% of all the enemies' Maximum {STAT_health}.,Diese Kreatur beginnt Kämpfe mit zusätzlichem {STAT_health} in Höhe von 100% des maximalen {STAT_health} aller Gegner.,TERM:Creatures->Kreaturen,,
2025,Enemies that are {CONDNAME_DEBUFF_CONFUSED} deal 150% more damage to each other with attacks. This trait does not stack.,"Gegner, die {CONDNAME_DEBUFF_CONFUSED} sind, fügen sich gegenseitig 150% mehr Schaden mit Angriffen zu. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2027,"While this creature is {ACTION_provoking}, your other creatures take 35% less damage. This trait does not stack.","Während diese Kreatur {ACTION_provoking} ist, erleiden deine anderen Kreaturen 35% weniger Schaden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2029,"At the start of battle, this creature gains 5 random traits.",Zu Beginn des Kampfes erhält diese Kreatur 5 zufällige Eigenschaften.,TERM:Traits->Merkmale,,
2031,"At the start of battle, this creature gains 10 random traits.",Zu Beginn des Kampfes erhält diese Kreatur 10 zufällige Eigenschaften.,TERM:Traits->Merkmale,,
2033,Your {RACE_Dumpling}s have a 10% chance to start battles at the top of the {TIMELINE} for each {RACE_Dumpling} fighting on your side. This trait does not stack.,"Deine {RACE_Dumpling}s haben eine 10% Chance, Kämpfe am Anfang der {TIMELINE} zu beginnen, für jeden {RACE_Dumpling}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2041,"At the start of battle, this creature Seals your creatures' permanent Spell Gems and gains a copy of them.",Zu Beginn des Kampfes versiegelt diese Kreatur die permanenten Zauber-Edelsteine deiner Kreaturen und erhält eine Kopie davon.,TERM:Spell Gems->Zaubersteine,,
2045,Your {RACE_Dumpling}s have a 10% chance to avoid debuffs for each {RACE_Dumpling} fighting on your side. This trait does not stack.,"Deine {RACE_Dumpling}s haben eine 10% Chance, Debuffs zu vermeiden, für jeden {RACE_Dumpling}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2055,"At the start of battle, your creatures gain a random enemy's trait. This trait does not stack.",Zu Beginn des Kampfes erhalten deine Kreaturen eine zufällige Eigenschaft eines Gegners. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2057,This creature has additional stats (other than {STAT_health}) equal to 50% of the stats of your dead creatures. This trait does not work with creatures who also have this trait.,"Diese Kreatur hat zusätzliche Werte (außer {STAT_health}), die 50% der Werte deiner toten Kreaturen entsprechen. Diese Eigenschaft funktioniert nicht mit Kreaturen, die ebenfalls diese Eigenschaft besitzen.",TERM:Trait->Merkmal,,
2059,"After your creatures {ACTION_attack}, they are afflicted with {CONDNAME_DEBUFF_SCORN}. Your creatures' attacks deal 100% more damage. This trait does not stack.","Nachdem deine Kreaturen {ACTION_attack}, werden sie mit {CONDNAME_DEBUFF_SCORN} belegt. Die Angriffe deiner Kreaturen verursachen 100% mehr Schaden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2061,"At the start of battle, this creature gains copies of your other creatures' permanent Spell Gems. This trait does not work on creatures that also have this trait.","Zu Beginn des Kampfes erhält diese Kreatur Kopien der permanenten Zauberedelsteine deiner anderen Kreaturen. Diese Eigenschaft funktioniert nicht bei Kreaturen, die ebenfalls diese Eigenschaft besitzen.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2063,"After your creatures {ACTION_cast} a spell, they have a 7% chance to gain a random buff for each spell that has been {ACTION_cast} by all creatures in the current battle. This trait does not stack.","Nachdem deine Kreaturen einen Zauber {ACTION_cast}, haben sie eine 7% Chance, für jeden Zauber, der von allen Kreaturen in der aktuellen Schlacht {ACTION_cast} wurde, einen zufälligen Buff zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2065,Your creatures' spells are 125% more potent if they don't have any Spell Gems equipped. This trait does not stack.,"Die Zauber deiner Kreaturen sind 125% stärker, wenn sie keine Zauber-Edelsteine ausgerüstet haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2067,"At the start of this creature's turn, its 5 most recent extra traits are removed and it gains 5 random traits.",Zu Beginn des Zuges dieser Kreatur werden ihre 5 zuletzt hinzugefügten Extraeigenschaften entfernt und sie erhält 5 zufällige Eigenschaften.,TERM:Traits->Merkmale,,
2071,Your creatures' healing Spell Gems have 100% more {STAT_charges}. This trait does not stack.,Deine Kreaturen-Heilungszauber-Edelsteine haben 100% mehr {STAT_charges}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2075,Your creatures' stat-increasing Spell Gems have 100% more {STAT_charges}. This trait does not stack.,"Deine Zauberedelsteine, die die Werte deiner Kreaturen erhöhen, haben 100% mehr {STAT_charges}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2077,"At the end of your creatures' turns, they have a 10% chance to take another turn. This trait does not stack.","Am Ende der Züge deiner Kreaturen haben sie eine 10% Chance, einen weiteren Zug zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2079,"After this creature {ACTION_casts} a spell, it also casts your sixth creature's first Spell Gem. This trait does not activate if this creature is your sixth creature.","Nachdem diese Kreatur einen Zauber {ACTION_casts}, wirkt sie auch den ersten Zauberedelstein deiner sechsten Kreatur. Diese Eigenschaft wird nicht aktiviert, wenn diese Kreatur deine sechste Kreatur ist.",TERM:Trait->Merkmal; TERM:Spell Gem->Zauberstein,,
2081,"When this creature attacks, it consumes 1 {STAT_charge} from all its permanent Spell Gems and deals 25% more damage for each {STAT_charge} consumed.","Wenn diese Kreatur angreift, verbraucht sie 1 {STAT_charge} von allen ihren permanenten Zauberedelsteinen und verursacht 25% mehr Schaden für jeden verbrauchten {STAT_charge}.",TERM:Spell Gems->Zaubersteine,,
2083,Your creatures' buff Spell Gems have 100% more {STAT_charges}. This trait does not stack.,Deine Kreaturen-Buff-Zaubergems haben 100% mehr {STAT_charges}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2085,Your creatures' spells are 30% more potent for each time they've been {ACTION_cast} in the current battle. This trait does not stack.,"Die Zauber deiner Kreaturen sind für jedes Mal, das sie im aktuellen Kampf {ACTION_cast} wurden, 30% wirksamer. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2087,Your creatures' Spell Gems with the 'Generous' property have 50% more {STAT_charges}. This trait does not stack.,Deine Kreaturen-Zaubergems mit der Eigenschaft 'Großzügig' haben 50% mehr {STAT_charges}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2089,Your creatures' stat-reducing Spell Gems have 100% more {STAT_charges}. This trait does not stack.,"Deine Zauber-Edelsteine, die die Werte von Kreaturen reduzieren, haben 100% mehr {STAT_charges}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
2091,This creature's Spell Gems do not consume {STAT_charges} when they are cast automatically.,"Die Zauberedelsteine dieser Kreatur verbrauchen keine {STAT_charges}, wenn sie automatisch gewirkt werden.",TERM:Spell Gems->Zaubersteine,,
