line,english,german,issues,reviewed,replacement
1411,Enemies with {CONDNAME_DEBUFF_BURNED} deal 40% less damage. This trait does not stack.,Gegner mit {CONDNAME_DEBUFF_BURNED} verursachen 40% weniger Schaden. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1415,Enemies with {CONDNAME_DEBUFF_CURSED} take damage at the start of their turn equal to 20% of their {STAT_attack}. This trait does not stack.,Feinde mit {CONDNAME_DEBUFF_CURSED} erleiden zu Beginn ihres Zuges Schaden in Höhe von 20% ihres {STAT_attack}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1417,{CONDNAME_DEBUFF_FROZEN} enemies take 50% more damage. This trait does not stack.,{CONDNAME_DEBUFF_FROZEN} Gegner erleiden 50% mehr Schaden. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1419,Enemies with {CONDNAME_DEBUFF_POISON} are afflicted with a random debuff at the start of their turn. This trait does not stack.,Feinde mit {CONDNAME_DEBUFF_POISON} werden zu Beginn ihres Zuges mit einem zufälligen Debuff belegt. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1425,Enemies with {CONDNAME_DEBUFF_SLEEP} take damage at the start of their turn equal to 75% of their {STAT_intelligence}. This trait does not stack.,Feinde mit {CONDNAME_DEBUFF_SLEEP} erleiden zu Beginn ihres Zuges Schaden in Höhe von 75% ihres {STAT_intelligence}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1431,Enemies with {CONDNAME_DEBUFF_VULNERABLE} have a 15% chance to be killed at the start of their turn. This trait does not stack.,"Gegner mit {CONDNAME_DEBUFF_VULNERABLE} haben eine 15% Chance, zu Beginn ihres Zuges getötet zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1433,"When an enemy with {CONDNAME_DEBUFF_WEAK} deals damage, they have a 30% chance to deal 0 damage. This trait does not stack.","Wenn ein Gegner mit {CONDNAME_DEBUFF_WEAK} Schaden verursacht, besteht eine 30% Chance, dass er 0 Schaden verursacht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1437,"Your creatures have 5% more {STAT_attack}, {STAT_intelligence}, {STAT_defense}, and {STAT_speed} for each Itherian creature fighting on your side. This trait does not stack.","Deine Kreaturen haben 5% mehr {STAT_attack}, {STAT_intelligence}, {STAT_defense} und {STAT_speed} für jede Itherianische Kreatur, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1439,"Your creatures have 5% more {STAT_attack}, {STAT_intelligence}, {STAT_defense}, and {STAT_speed} for each Singular creature fighting on your side. This trait does not stack.","Deine Kreaturen haben 5% mehr {STAT_attack}, {STAT_intelligence}, {STAT_defense} und {STAT_speed} für jede Singuläre Kreatur, die auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1441,"Your creatures have 5% more {STAT_attack}, {STAT_intelligence}, {STAT_defense}, and {STAT_speed} for each {RACE_Godspawn} creature fighting on your side. This trait does not stack.","Deine Kreaturen haben 5% mehr {STAT_attack}, {STAT_intelligence}, {STAT_defense} und {STAT_speed} für jede {RACE_Godspawn} Kreatur, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1443,Your creatures' Armor artifacts are 50% more powerful. This trait does not stack.,Die Rüstungsartefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1445,Your creatures' Axe artifacts are 50% more powerful. This trait does not stack.,Die Axt-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1447,Your creatures' Boots artifacts are 50% more powerful. This trait does not stack.,Die Stiefel-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1449,Your creatures' Bow artifacts are 50% more powerful. This trait does not stack.,Deine Kreaturen-Bogen-Artefakte sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1451,Your creatures' class-based Shield artifacts are 50% more powerful. This trait does not stack.,Die klassenbasierten Schild-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1453,Your creatures' Cloak artifacts are 50% more powerful. This trait does not stack.,Die Umhang-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1455,Your creatures' Gloves artifacts are 50% more powerful. This trait does not stack.,Die Handschuh-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1457,Your creatures' Heavy Shield artifacts are 50% more powerful. This trait does not stack.,Die Schwerer Schild-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1459,Your creatures' Helmet artifacts are 50% more powerful. This trait does not stack.,Die Helm-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1461,Your creatures' Mace artifacts are 50% more powerful. This trait does not stack.,Die Streitkolben-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1463,Your creatures' Necklace artifacts are 50% more powerful. This trait does not stack.,Die Halsketten-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1465,ibbon artifacts are 50% more powerful. This trait does not stack.,Bandartefakte sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1467,Your creatures' Ring artifacts are 50% more powerful. This trait does not stack.,Die Ring-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1469,Your creatures' Staff artifacts are 50% more powerful. This trait does not stack.,Deine Kreaturen-Stab-Artefakte sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1471,Your creatures' Sword artifacts are 50% more powerful. This trait does not stack.,Deine Kreaturen-Schwert-Artefakte sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1473,Your creatures' Wizard Hat artifacts are 50% more powerful. This trait does not stack.,Die Zauberhut-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1475,Your creatures' Lance artifacts are 50% more powerful. This trait does not stack.,Die Lanzen-Artefakte deiner Kreaturen sind 50% mächtiger. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1477,Your creatures' {ACTION_attacks} afflict their targets with a random debuff. This trait does not stack.,Deine Kreaturen {ACTION_attacks} belegen ihre Ziele mit einem zufälligen Debuff. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1479,This creature has access to your temporary summoned creatures' Spell Gems and innate traits.,Dieses Wesen hat Zugriff auf die Zauberedelsteine und angeborenen Eigenschaften deiner temporär beschworenen Kreaturen.,TERM:Traits->Merkmale; TERM:Spell Gems->Zaubersteine,,
1485,This creature deals 20% more damage and takes 5% less damage for each minion it has.,"Dieses Wesen verursacht 20% mehr Schaden und erleidet 5% weniger Schaden für jeden Diener, den es hat.",TERM:Creature->Kreatur,,
1487,This creature has 1000% more {STAT_health}.,Dieses Wesen hat 1000% mehr {STAT_health}.,TERM:Creature->Kreatur,,
1497,This creature can't stop drinking.,Dieses Wesen kann nicht aufhören zu trinken.,TERM:Creature->Kreatur,,
1507,"This creature can only take damage, lose stats, or be afflicted with debuffs while its allies are all dead.","Dieses Wesen kann nur Schaden erleiden, Statuswerte verlieren oder mit Debuffs belegt werden, wenn alle seine Verbündeten tot sind.",TERM:Creature->Kreatur,,
1511,"This creature takes 95% less damage, cannot lose stats, and is immune to debuffs. This creature's attacks damage all enemies. In addition, when this creature's allies are killed, it takes damage equal to 15% of its Maximum {STAT_health}.","Dieses Wesen erleidet 95% weniger Schaden, kann keine Statuswerte verlieren und ist immun gegen Debuffs. Die Angriffe dieses Wesens schädigen alle Feinde. Außerdem erleidet dieses Wesen Schaden in Höhe von 15% seiner maximalen {STAT_health}, wenn seine Verbündeten getötet werden.",TERM:Creature->Kreatur,,
1515,"After this creature dies, your other creatures are resurrected with 100% {STAT_health}. If they're not dead, they recover 50% {STAT_health}. This effect does not activate if more than one of your creatures has this trait.","Nachdem diese Kreatur stirbt, werden deine anderen Kreaturen mit 100% {STAT_health} wiederbelebt. Wenn sie nicht tot sind, erhalten sie 50% {STAT_health} zurück. Dieser Effekt wird nicht aktiviert, wenn mehr als eine deiner Kreaturen diese Eigenschaft besitzt.",TERM:Trait->Merkmal,,
1531,This creature deals 50% more damage for each buff each enemy has.,"Dieses Wesen verursacht 50% mehr Schaden für jeden Buff, den jeder Gegner hat.",TERM:Creature->Kreatur,,
1533,"At the end of this creature's turn, it {ACTION_casts} all of its permanent Spell Gems, then replaces them with new ones. This creature cannot die unless both the Pandemonium King and Queen are at 1 {STAT_health}.","Am Ende des Zuges dieser Kreatur {ACTION_casts} sie alle ihre permanenten Zauberedelsteine und ersetzt sie dann durch neue. Diese Kreatur kann nicht sterben, es sei denn, sowohl der Pandemonium-König als auch die Pandemonium-Königin haben 1 {STAT_health}.",TERM:Spell Gems->Zaubersteine,,
1535,"At the end of this creature's turn, it {ACTION_casts} all of its permanent Spell Gems, then replaces them with new ones. This creature cannot die unless both the Pandemonium King and Queen are at 1 {STAT_health}.","Am Ende des Zuges dieser Kreatur {ACTION_casts} sie alle ihre permanenten Zauberedelsteine und ersetzt sie dann durch neue. Diese Kreatur kann nicht sterben, es sei denn, sowohl der Pandemonium-König als auch die Pandemonium-Königin haben 1 {STAT_health}.",TERM:Spell Gems->Zaubersteine,,
1539,"Your creatures' spells are 100% more potent, but only have 1 {STAT_charge}. This trait does not stack.","Deine Kreaturen-Zauber sind 100% stärker, haben aber nur 1 {STAT_charge}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1553,"At the start of battle, this creature gains two of your other creatures' innate traits.",Zu Beginn des Kampfes erhält diese Kreatur zwei angeborene Eigenschaften von deinen anderen Kreaturen.,TERM:Traits->Merkmale,,
1555,"At the start of your creatures' turns, they {ACTION_cast} a random spell that belongs to their class. This trait does not stack.","Zu Beginn der Züge deiner Kreaturen {ACTION_cast} sie einen zufälligen Zauber, der zu ihrer Klasse gehört. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1557,"When this creature {ACTION_attacks}, it has a 100% chance to attack an additional time. This trait's effect can repeat multiple times in a row, but the chance decreases by 25% after each {ACTION_attack}.","Wenn diese Kreatur {ACTION_attacks}, hat sie eine 100% Chance, ein weiteres Mal anzugreifen. Dieser Effekt kann mehrmals hintereinander auftreten, aber die Chance verringert sich nach jedem {ACTION_attack} um 25%.",TERM:Attack->Angriff; TERM:Trait->Merkmal,,
1559,This creature receives all effects that require it to be adjacent to your other creatures. This trait does not stack.,"Diese Kreatur erhält alle Effekte, die erfordern, dass sie an deine anderen Kreaturen angrenzt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1575,Your creatures' attacks against enemy creatures with {CONDNAME_DEBUFF_VULNERABLE} cannot be dodged and have a 50% greater chance to deal critical damage. This trait does not stack.,"Angriffe deiner Kreaturen gegen feindliche Kreaturen mit {CONDNAME_DEBUFF_VULNERABLE} können nicht ausgewichen werden und haben eine 50% höhere Chance, kritischen Schaden zu verursachen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1577,Enemy creatures with {CONDNAME_DEBUFF_WEAK} have 50% less {STAT_attack} and cannot deal critical damage. This trait does not stack.,Feindliche Kreaturen mit {CONDNAME_DEBUFF_WEAK} haben 50% weniger {STAT_attack} und können keinen kritischen Schaden verursachen. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1591,Your creatures take 25% less damage from spells for each turn they've taken in the current battle. This trait does not stack.,"Deine Kreaturen erleiden 25% weniger Schaden durch Zauber für jede Runde, die sie in der aktuellen Schlacht absolviert haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1593,Enemies with {CONDNAME_DEBUFF_SNARED} take 50% more damage. This trait does not stack.,Gegner mit {CONDNAME_DEBUFF_SNARED} erleiden 50% mehr Schaden. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1599,Your creatures have an independent 25% chance to deal critical damage with attacks for each debuff the enemy has. This trait does not stack.,"Deine Kreaturen haben eine unabhängige 25% Chance, mit Angriffen kritischen Schaden zu verursachen, für jeden Debuff, den der Gegner hat. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1603,"Enemies take 40% more damage, but are immune to debuffs. This trait does not stack.","Feinde erleiden 40% mehr Schaden, sind aber immun gegen Debuffs. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1621,"After an enemy dodges an attack, they take damage equal to 30% of their Current {STAT_health}. This trait does not stack.","Nachdem ein Feind einem Angriff ausweicht, erleidet er Schaden in Höhe von 30% seines aktuellen {STAT_health}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1627,"Your creatures deal 100% more damage to creatures that belong to their own class, and take 35% less damage from them. This trait does not stack.","Deine Kreaturen verursachen 100% mehr Schaden an Kreaturen, die ihrer eigenen Klasse angehören, und erleiden 35% weniger Schaden von ihnen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1629,"At the start of battle, your {RACE_Diabolic Horde} gain a random Spell Gem that belongs to their class for each {RACE_Diabolic Horde} fighting on your side. This trait does not stack.","Zu Beginn des Kampfes erhalten deine {RACE_Diabolic Horde} einen zufälligen Zauberstein, der zu ihrer Klasse gehört, für jede {RACE_Diabolic Horde}, die auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1631,Your creatures' spells deal 5% more damage for each spell all your creatures have manually {ACTION_cast} in the current battle. This trait does not stack.,"Die Zauber deiner Kreaturen verursachen 5% mehr Schaden für jeden Zauber, den alle deine Kreaturen im aktuellen Kampf manuell {ACTION_cast} haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1635,"After this creature {ACTION_provokes}, it Seals 3 of a random enemy's Spell Gems.","Nachdem diese Kreatur {ACTION_provokes}, versiegelt sie 3 zufällige Zauber-Edelsteine eines Gegners.",TERM:Spell Gems->Zaubersteine,,
1637,Your creatures take 5% less damage for each time they've taken damage in the current battle. This trait does not stack.,"Deine Kreaturen erleiden 5% weniger Schaden für jedes Mal, das sie im aktuellen Kampf Schaden erlitten haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1643,"The first time your {RACE_Dumpling}s die in battle, they are resurrected with 1 {STAT_health}. This trait does not stack.","Das erste Mal, wenn deine {RACE_Dumpling}s im Kampf sterben, werden sie mit 1 {STAT_health} wiederbelebt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1649,Your creatures take 40% less damage while they have {CONDNAME_BUFF_MEND}. This trait does not stack.,"Deine Kreaturen erleiden 40% weniger Schaden, während sie {CONDNAME_BUFF_MEND} haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1651,Your creatures' Spell Gems have a 10% chance to not consume {STAT_charges} when they're {ACTION_cast} for each {RACE_Familiar} fighting on your side. This trait does not stack.,"Die Zauberedelsteine deiner Kreaturen haben eine 10% Chance, keine {STAT_charges} zu verbrauchen, wenn sie {ACTION_cast} werden, für jeden {RACE_Familiar}, der an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
1655,"This creature's Spell Gems have 100% more potency, but are Sealed after they're {ACTION_cast}.","Dieses Wesens Zauber-Edelsteine haben 100% mehr Wirksamkeit, sind jedoch nach dem {ACTION_cast} Versiegelt.",TERM:Creature->Kreatur; TERM:Spell Gems->Zaubersteine,,
1659,Your creatures' {CLASS_Chaos} spells {ACTION_cast} 2 additional times. This trait does not stack.,Deine Kreaturen {CLASS_Chaos} Zauber {ACTION_cast} 2 zusätzliche Male. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1661,Your creatures have 3% more {STAT_speed} for every 1% {STAT_health} they're missing. This trait does not stack.,"Deine Kreaturen haben 3% mehr {STAT_speed} für jedes 1% {STAT_health}, das ihnen fehlt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1669,Your {RACE_Griffon}s have an independent 20% chance to deal critical damage with attacks for each {RACE_Griffon} fighting on your side. This trait does not stack.,"Deine {RACE_Griffon}s haben eine unabhängige 20% Chance, kritischen Schaden mit Angriffen zu verursachen, für jeden {RACE_Griffon}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1671,Your {RACE_Grimoire}s {ACTION_cast} spells 1 additional time. This trait does not stack.,Deine {RACE_Grimoire}s {ACTION_cast} Zauber 1 zusätzliches Mal. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
1675,Your {RACE_Hound}s deal 5% more damage for each stack of {CONDNAME_MINION_DIREWOLF} each of your creatures have. This trait does not stack.,"Deine {RACE_Hound}s verursachen 5% mehr Schaden für jeden Stapel von {CONDNAME_MINION_DIREWOLF}, den jede deiner Kreaturen hat. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
1685,Your creatures take 4% less damage for each permanent Spell Gem they have. This trait does not stack.,"Deine Kreaturen erleiden 4% weniger Schaden für jeden permanenten Zauberedelstein, den sie besitzen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gem->Zauberstein,,
1689,Your creatures' Spell Gems that summon minions do not consume any {STAT_charges}.,"Deine Kreaturen-Zaubergems, die Diener beschwören, verbrauchen keine {STAT_charges}.",TERM:Spell Gems->Zaubersteine,,
1695,Your creatures have an independent 20% chance to dodge attacks and deal critical damage for each debuff they have. This trait does not stack.,"Deine Kreaturen haben für jeden Debuff, den sie haben, eine unabhängige 20% Chance, Angriffen auszuweichen und kritischen Schaden zu verursachen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
