line,english,german,issues,reviewed,replacement
2736,"At the start of battle, your {RACE_Amaranth}s share 15% of their {STAT_defense} with each other. This trait does not stack.",Zu Beginn des Kampfes teilen deine {RACE_Amaranth}s 15% ihrer {STAT_defense} miteinander. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2738,"If all the creatures in your party are {RACE_Amphisbaena}s, their innate traits' respective effects activate 1 additional time. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Amphisbaena}s sind, aktivieren sich die jeweiligen Effekte ihrer angeborenen Eigenschaften 1 zusätzliches Mal. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
2740,Your {RACE_Angel}s' attacks apply all the debuffs that your other {RACE_Angel}s' innate traits apply as well.,"Die Angriffe deiner {RACE_Angel} wenden alle Debuffs an, die auch die angeborenen Eigenschaften deiner anderen {RACE_Angel} anwenden.",TERM:Traits->Merkmale,,
2742,"At the start of battle, your {RACE_Apis}es gain the Long Live trait.",Zu Beginn des Kampfes erhalten deine {RACE_Apis} die Eigenschaft Langes Leben.,TERM:Trait->Merkmal,,
2744,Your {RACE_Apocalypse}s act as if they take 1 additional turn. This trait does not stack.,"Deine {RACE_Apocalypse}s handeln, als würden sie 1 zusätzlichen Zug erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2746,Enemies take 20% more damage from {CONDNAME_DEBUFF_POISON} for each {RACE_Arachnalisk} fighting on your side. This trait does not stack.,"Feinde erleiden 20% mehr Schaden durch {CONDNAME_DEBUFF_POISON} für jeden {RACE_Arachnalisk}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2748,"Your {RACE_Aspect}s have another 50% independent chance to dodge attacks. In addition, your {RACE_Aspect}s take 25% less damage from all sources. This trait does not stack.","Deine {RACE_Aspect}e haben eine zusätzliche 50% unabhängige Chance, Angriffen auszuweichen. Außerdem erleiden deine {RACE_Aspect}e 25% weniger Schaden aus allen Quellen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2750,Your {RACE_Asura}s' on-critical effects activate 2 additional times. This trait does not stack.,Deine {RACE_Asura}s' Effekte bei kritischen Treffern werden 2 zusätzliche Male aktiviert. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2752,"If all the creatures in your party are {RACE_Automaton}s, the strength of their innate traits is doubled. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Automaton}en sind, wird die Stärke ihrer angeborenen Eigenschaften verdoppelt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
2756,"If all the creatures in your party are {RACE_Bard}s, their Song traits are 100% more effective and they have an independent 50% chance to deal critical damage. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Bard}s sind, sind ihre Lied-Eigenschaften 100% effektiver und sie haben eine unabhängige 50% Chance, kritischen Schaden zu verursachen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
2758,"If all the creatures in your party are {RACE_Basilisk}s, they have a 20% chance to avoid damage. In addition, their innate traits have a 25% chance to activate even if they took damage between their turns. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Basilisk}en sind, haben sie eine 20% Chance, Schaden zu vermeiden. Zusätzlich haben ihre angeborenen Eigenschaften eine 25% Chance zu aktivieren, selbst wenn sie zwischen ihren Zügen Schaden erlitten haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
2760,Your {RACE_Bat}s have a 50% chance to {ACTION_attack} 1 additional time. This effect can occur repeatedly. This trait does not stack.,"Deine {RACE_Bat}s haben eine 50% Chance, 1 zusätzliches Mal zu {ACTION_attack}. Dieser Effekt kann wiederholt auftreten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2764,Your {RACE_Brownie}s {ACTION_attack} 1 additional time for each {RACE_Brownie} fighting on your side. Your creatures deal 25% less damage. This trait does not stack.,"Deine {RACE_Brownie}s {ACTION_attack} 1 zusätzliches Mal für jeden {RACE_Brownie}, der an deiner Seite kämpft. Deine Kreaturen verursachen 25% weniger Schaden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2766,"If all the creatures in your party are {RACE_Carbuncle}s, their innate traits grow stronger twice as fast. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Carbuncle}s sind, werden ihre angeborenen Eigenschaften doppelt so schnell stärker. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
2768,"After one of your {RACE_Carnage}s kill an enemy, your other {RACE_Carnage}s {ACTION_attack} a random enemy for 100% more damage. This trait does not stack.","Nachdem einer deiner {RACE_Carnage}s einen Feind tötet, {ACTION_attack} deine anderen {RACE_Carnage}s einen zufälligen Feind mit 100% mehr Schaden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2772,Your {RACE_Centaur}s' attacks deal 20% more damage and have an independent 10% chance to deal critical damage for each {RACE_Centaur} fighting on your side. This trait does not stack.,"Deine {RACE_Centaur}s verursachen 20% mehr Schaden und haben eine unabhängige Chance von 10%, kritischen Schaden zu verursachen, für jeden {RACE_Centaur}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2780,"If all the creatures in your party are {RACE_Concoction}s, they have a 50% chance to {ACTION_attack} each enemy with {CONDNAME_DEBUFF_DISARMED} at the start of their turns. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Concoction}s sind, haben sie eine 50% Chance, jeden Feind mit {CONDNAME_DEBUFF_DISARMED} zu {ACTION_attack}, wenn ihr Zug beginnt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2782,"If all the creatures in your party are {RACE_Cruncher}s, they deal 10% more damage for each Sealed enemy Spell Gem. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Cruncher} sind, verursachen sie 10% mehr Schaden für jede versiegelte feindliche Zauberperle. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gem->Zauberstein,,
2784,Your {RACE_Construct}s' {SPELL_equipment}s are 70% more potent. This trait does not stack.,Deine {RACE_Construct}s' {SPELL_equipment}s sind 70% wirksamer. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2788,"At the start of battle, your {RACE_Demigod}s' stats are averaged and then increased by 25%. This trait does not stack.",Zu Beginn des Kampfes werden die Werte deiner {RACE_Demigod}s gemittelt und dann um 25% erhöht. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2790,Increases the additional damage granted by your {RACE_Devil}s' innate traits from 200% to 300%.,"Erhöht den zusätzlichen Schaden, der durch die angeborenen Eigenschaften deiner {RACE_Devil}s gewährt wird, von 200% auf 300%.",TERM:Traits->Merkmale,,
2794,Your {RACE_Djinn}s' spells always deal critical damage and have 40% more potency. This trait does not stack.,Deine {RACE_Djinn}-Zauber verursachen immer kritischen Schaden und haben 40% mehr Wirksamkeit. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2796,Your creatures deal 15% more damage for each {RACE_Doom Fortress} fighting on your side. This trait does not stack.,"Deine Kreaturen verursachen 15% mehr Schaden für jede {RACE_Doom Fortress}, die auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2798,"Your {RACE_Doomguard}s have a 20% chance to avoid damage, or 50% if they are {ACTION_defending} or {ACTION_provoking}. This trait does not stack.","Deine {RACE_Doomguard}s haben eine 20% Chance, Schaden zu vermeiden, oder 50%, wenn sie {ACTION_defending} oder {ACTION_provoking} sind. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2800,Your {RACE_Dragon}s' innate traits activate 1 additional time. This trait does not stack.,Deine {RACE_Dragon}s' angeborene Eigenschaften aktivieren sich 1 zusätzliches Mal. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
2806,"When your creatures afflict enemies with {CONDNAME_DEBUFF_BURNED}, the potency of this debuff is increased by 50% for each {RACE_Efreet} fighting on your side. This trait does not stack.","Wenn deine Kreaturen Feinde mit {CONDNAME_DEBUFF_BURNED} belegen, wird die Wirksamkeit dieses Debuffs um 50% für jeden {RACE_Efreet} erhöht, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2808,"If all the creatures in your party are {RACE_Eft}s, they have an independent 40% chance to dodge and deal critical damage. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Eft}s sind, haben sie eine unabhängige 40% Chance, auszuweichen und kritischen Schaden zu verursachen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2810,"At the start of battle, your {RACE_Elf} creatures share 5% of their stats with each other. This trait does not stack.",Zu Beginn des Kampfes teilen deine {RACE_Elf}-Kreaturen 5% ihrer Werte miteinander. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2814,Your {RACE_Familiar}s have 10% more {STAT_intelligence} for each time your {RACE_Familiar}s have {ACTION_cast} a spell in the current battle. This trait does not stack.,"Deine {RACE_Familiar} haben 10% mehr {STAT_intelligence} für jedes Mal, wenn deine {RACE_Familiar} einen Zauber im aktuellen Kampf {ACTION_cast} haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2816,Your {RACE_Fiend}s with {CONDNAME_BUFF_BERSERK} have a 40% chance to avoid damage. This trait does not stack.,"Deine {RACE_Fiend}s mit {CONDNAME_BUFF_BERSERK} haben eine 40% Chance, Schaden zu vermeiden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2818,"If all the creatures in your party are {RACE_Forsaken}, their innate traits have no downside.","Wenn alle Kreaturen in deiner Gruppe {RACE_Forsaken} sind, haben ihre angeborenen Eigenschaften keine Nachteile.",TERM:Traits->Merkmale,,
2820,Your {RACE_Gargantuan}s have a 50% chance to avoid damage while they're {ACTION_defending} or {ACTION_provoking}. This trait does not stack.,"Deine {RACE_Gargantuan}s haben eine 50% Chance, Schaden zu vermeiden, während sie {ACTION_defending} oder {ACTION_provoking} sind. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2822,"After your {RACE_Gargoyle}s {ACTION_cast} a {CLASS_Chaos} spell, your {RACE_Gargoyle}s gain 20% {ACTION_attack}. This trait does not stack.","Nachdem deine {RACE_Gargoyle}s einen {CLASS_Chaos}-Zauber {ACTION_cast}, erhalten deine {RACE_Gargoyle}s 20% {ACTION_attack}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2824,"If all the creatures in your party are {RACE_Gemling}s, they can equip Spell Gems from any class.","Wenn alle Kreaturen in deiner Gruppe {RACE_Gemling}s sind, können sie Zauberedelsteine jeder Klasse ausrüsten.",TERM:Spell Gems->Zaubersteine,,
2826,Your {RACE_Ghoul}s deal additional damage with attacks and spells equal to 15% of their {STAT_speed} for each {RACE_Ghoul} fighting on your side. This trait does not stack.,"Deine {RACE_Ghoul}s verursachen zusätzlichen Schaden mit Angriffen und Zaubern in Höhe von 15% ihres {STAT_speed} für jeden {RACE_Ghoul}, der auf deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
