line,english,german,issues,reviewed,replacement
2141,"After an enemy takes damage from {CONDNAME_DEBUFF_BLIGHT}, this creature has a 35% chance to {ACTION_cast} [icons,1972]Minor Healing on it. This trait does not stack.","Nachdem ein Feind Schaden durch {CONDNAME_DEBUFF_BLIGHT} erleidet, hat diese Kreatur eine 35% Chance, [icons,1972]Kleine Heilung auf ihn zu {ACTION_cast}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2143,Enemies take 50% more damage from {CONDNAME_DEBUFF_BLIGHT}. This trait does not stack.,Feinde erleiden 50% mehr Schaden durch {CONDNAME_DEBUFF_BLIGHT}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2145,"After an enemy takes damage from {CONDNAME_DEBUFF_BLIGHT}, it has a 50% chance to take the same amount of damage again. This trait does not stack.","Nachdem ein Feind Schaden durch {CONDNAME_DEBUFF_BLIGHT} erleidet, besteht eine 50% Chance, dass er denselben Schaden noch einmal erleidet. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2147,"After an enemy gains a stat, it has a 25% chance to be sent to the bottom of the {TIMELINE}. This trait does not stack.","Nachdem ein Gegner einen Statuswert erhält, besteht eine 25% Chance, dass er an das Ende der {TIMELINE} geschickt wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2149,"After an enemy is healed, it has a 25% chance to be sent to the bottom of the {TIMELINE}. This trait does not stack.","Nachdem ein Feind geheilt wurde, besteht eine 25% Chance, dass er an das Ende der {TIMELINE} geschickt wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2151,"After an enemy gains a buff, it has a 25% chance to be sent to the bottom of the {TIMELINE}. This trait does not stack.","Nachdem ein Gegner einen Buff erhält, besteht eine 25% Chance, dass er ans Ende der {TIMELINE} verschoben wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2153,"After an enemy {ACTION_attacks}, all other enemies each have a 10% chance to be sent to the bottom of the {TIMELINE}. This trait can only activate on the enemies' first attack per turn. This trait does not stack.","Nachdem ein Feind {ACTION_attacks}, haben alle anderen Feinde jeweils eine 10% Chance, ans Ende der {TIMELINE} geschickt zu werden. Diese Eigenschaft kann nur beim ersten Angriff der Feinde pro Zug aktiviert werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2155,"After an enemy {ACTION_casts} a spell, all other enemies each have a 10% chance to be sent to the bottom of the {TIMELINE}. This trait can only activate on the enemies' first spell per turn. This trait does not stack.","Nachdem ein Feind einen Zauber {ACTION_casts}, haben alle anderen Feinde jeweils eine 10% Chance, ans Ende der {TIMELINE} geschickt zu werden. Diese Eigenschaft kann nur beim ersten Zauber der Feinde pro Zug aktiviert werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2157,"After an enemy is sent to the bottom of the {TIMELINE}, all other enemies each have a 5% chance to be sent to the bottom of the {TIMELINE} as well. This trait does not stack.","Nachdem ein Gegner an das Ende der {TIMELINE} geschickt wurde, haben alle anderen Gegner jeweils eine 5% Chance, ebenfalls an das Ende der {TIMELINE} geschickt zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2169,Your creatures deal 75% more damage when it is not their turn. This trait does not stack.,"Deine Kreaturen verursachen 75% mehr Schaden, wenn sie nicht am Zug sind. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2173,"After enemies with {CONDNAME_DEBUFF_FEAR} are prevented from gaining stats, this creature gains those stats instead. This trait does not stack.","Nachdem Feinde mit {CONDNAME_DEBUFF_FEAR} daran gehindert wurden, Statuswerte zu erhalten, erhält diese Kreatur stattdessen diese Statuswerte. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2175,"At the start of an enemy's turn, they have a 20% chance to be sent to the bottom of the {TIMELINE} if they have {CONDNAME_DEBUFF_FEAR}. This trait does not stack.","Zu Beginn des Zuges eines Gegners besteht eine 20% Chance, dass er ans Ende der {TIMELINE} geschickt wird, wenn er {CONDNAME_DEBUFF_FEAR} hat. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2177,"At the start of battle, this creature afflicts 3 random enemies with {CONDNAME_DEBUFF_FEAR}. This trait does not stack.",Zu Beginn des Kampfes belegt diese Kreatur 3 zufällige Gegner mit {CONDNAME_DEBUFF_FEAR}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2179,Enemies with {CONDNAME_DEBUFF_FEAR} deal 60% less damage with attacks. This trait does not stack.,Gegner mit {CONDNAME_DEBUFF_FEAR} verursachen 60% weniger Schaden mit Angriffen. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2185,Your creatures' {CONDNAME_BUFF_REPELLING} buffs now have a 60% chance to prevent damage from spells. This trait does not stack.,"Eure Kreaturen mit {CONDNAME_BUFF_REPELLING}-Verstärkungen haben jetzt eine 60% Chance, Schaden durch Zauber zu verhindern. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2187,Your creatures' {CONDNAME_BUFF_REPELLING} buffs now have a 35% chance to ignore damage from attacks. This trait does not stack.,"Deine Kreaturen mit {CONDNAME_BUFF_REPELLING}-Buffs haben jetzt eine 35% Chance, Schaden durch Angriffe zu ignorieren. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2189,Your creatures' {CONDNAME_BUFF_REPELLING} buffs now give them a 50% chance to avoid being afflicted by debuffs. This trait does not stack.,"Deine Kreaturen erhalten durch {CONDNAME_BUFF_REPELLING}-Buffs nun eine 50%-ige Chance, von Debuffs nicht betroffen zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2191,"After your creatures with {CONDNAME_BUFF_REPELLING} take damage from attacks or spells, they reflect 50% of the damage taken back on the enemy. This trait does not stack.","Nachdem deine Kreaturen mit {CONDNAME_BUFF_REPELLING} Schaden durch Angriffe oder Zauber erleiden, reflektieren sie 50% des erlittenen Schadens zurück auf den Feind. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2193,"This creature always has {CONDNAME_BUFF_REPELLING}, and takes 90% less indirect damage.",Dieses Wesen hat immer {CONDNAME_BUFF_REPELLING} und erleidet 90% weniger indirekten Schaden.,TERM:Creature->Kreatur,,
2195,"This creature {ACTION_attacks} and {ACTION_casts} spells 3 additional times. After this creature takes damage, it is sent to the bottom of the {TIMELINE}.","Dieses Wesen {ACTION_attacks} und {ACTION_casts} Zauber 3 zusätzliche Male. Nachdem dieses Wesen Schaden erlitten hat, wird es an das Ende der {TIMELINE} geschickt.",TERM:Creature->Kreatur,,
2197,"This creature deals 100% more damage. After this creature takes damage, it is sent to the bottom of the {TIMELINE}.","Dieses Wesen verursacht 100% mehr Schaden. Nachdem dieses Wesen Schaden erlitten hat, wird es an das Ende der {TIMELINE} geschickt.",TERM:Creature->Kreatur,,
2199,"This creature is immune to debuffs and takes 50% less damage. After this creature takes damage, it is sent to the bottom of the {TIMELINE}.","Dieses Wesen ist immun gegen Debuffs und erleidet 50% weniger Schaden. Nachdem dieses Wesen Schaden erlitten hat, wird es ans Ende der {TIMELINE} versetzt.",TERM:Creature->Kreatur,,
2201,"This creature always deals critical damage and has an independent 90% chance to dodge attacks. After this creature takes damage, it is sent to the bottom of the {TIMELINE}.","Dieses Wesen verursacht immer kritischen Schaden und hat eine unabhängige 90% Chance, Angriffen auszuweichen. Nachdem dieses Wesen Schaden erlitten hat, wird es an das Ende der {TIMELINE} geschickt.",TERM:Creature->Kreatur,,
2205,"At the start of this creature's turn, it {ACTION_casts} its first five permanent Spell Gems. After this creature takes damage, it is sent to the bottom of the {TIMELINE}.","Zu Beginn des Zuges dieser Kreatur {ACTION_casts} sie ihre ersten fünf permanenten Zauber-Edelsteine. Nachdem diese Kreatur Schaden erlitten hat, wird sie an das Ende der {TIMELINE} geschickt.",TERM:Spell Gems->Zaubersteine,,
2209,Your creatures' {CONDNAME_BUFF_LEECH} buff is 100% more effective. This trait does not stack.,Dein {CONDNAME_BUFF_LEECH}-Buff für Kreaturen ist 100% effektiver. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2211,"After your creatures with {CONDNAME_BUFF_LEECH} {ACTION_attack}, they gain 10% {STAT_attack}, {STAT_intelligence}, {STAT_defense}, and {STAT_speed}. This trait does not stack.","Nachdem deine Kreaturen mit {CONDNAME_BUFF_LEECH} {ACTION_attack}, erhalten sie 10% {STAT_attack}, {STAT_intelligence}, {STAT_defense} und {STAT_speed}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2213,"After your creatures are healed by their {CONDNAME_BUFF_LEECH} buff, they gain a {CONDNAME_BUFF_BARRIER} that absorbs damage equal to 50% of the amount recovered. This trait does not stack.","Nachdem deine Kreaturen durch ihren {CONDNAME_BUFF_LEECH}-Buff geheilt wurden, erhalten sie eine {CONDNAME_BUFF_BARRIER}, die Schaden in Höhe von 50% des wiederhergestellten Betrags absorbiert. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2215,Your creatures with {CONDNAME_BUFF_LEECH} deal 30% more damage and no longer take damage from {CONDNAME_DEBUFF_BLIGHT}. This trait does not stack.,Deine Kreaturen mit {CONDNAME_BUFF_LEECH} verursachen 30% mehr Schaden und erleiden keinen Schaden mehr durch {CONDNAME_DEBUFF_BLIGHT}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2217,"After your creatures with {CONDNAME_BUFF_LEECH} take damage, they are healed for an amount equal to 40% of the damage taken. This trait does not stack.","Nachdem deine Kreaturen mit {CONDNAME_BUFF_LEECH} Schaden erleiden, werden sie um einen Betrag geheilt, der 40% des erlittenen Schadens entspricht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2223,"After this creature {ACTION_attacks}, it Seals one of the target's Spell Gems and gives a copy of it to your creatures.","Nachdem diese Kreatur {ACTION_attacks}, versiegelt sie einen der Zauber-Edelsteine des Ziels und gibt eine Kopie davon an deine Kreaturen.",TERM:Spell Gems->Zaubersteine,,
2227,"After this creature {ACTION_attacks}, it removes the target's traits that it didn't start with in battle and gives them to your creatures.","Nachdem diese Kreatur {ACTION_attacks}, entfernt sie die Eigenschaften des Ziels, die es zu Beginn des Kampfes nicht hatte, und überträgt sie auf deine Kreaturen.",TERM:Traits->Merkmale,,
2229,Your {RACE_Hemomancer}s' innate traits now activate when they are {ACTION_attacked} as well.,"Deine {RACE_Hemomancer} angeborenen Eigenschaften aktivieren sich jetzt auch, wenn sie {ACTION_attacked} werden.",TERM:Traits->Merkmale,,
2231,"When your creatures are resurrected, they are resurrected with 100% additional {STAT_health}. If this amount exceeds their Maximum {STAT_health}, their Maximum {STAT_health} increases by an amount equal to the difference. This trait does not stack.","Wenn deine Kreaturen wiederbelebt werden, werden sie mit 100% zusätzlichem {STAT_health} wiederbelebt. Wenn dieser Betrag ihre maximale {STAT_health} überschreitet, erhöht sich ihre maximale {STAT_health} um einen Betrag, der der Differenz entspricht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2233,"After your creatures are resurrected, they have a 35% chance to gain {CONDNAME_BUFF_REBIRTH}. This trait does not stack.","Nachdem deine Kreaturen wiederbelebt wurden, haben sie eine 35% Chance, {CONDNAME_BUFF_REBIRTH} zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2237,"After your creatures are resurrected, they {ACTION_cast} 5 random spells. This trait does not stack.","Nachdem deine Kreaturen wiederbelebt wurden, {ACTION_cast} sie 5 zufällige Zauber. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2243,"Your creatures' {CONDNAME_MINION_CONQUEST}, {CONDNAME_MINION_DEATH}, {CONDNAME_MINION_FAMINE}, and {CONDNAME_MINION_WAR} are 100% more powerful. This trait does not stack.","Deine Kreaturen {CONDNAME_MINION_CONQUEST}, {CONDNAME_MINION_DEATH}, {CONDNAME_MINION_FAMINE} und {CONDNAME_MINION_WAR} sind 100% mächtiger. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2245,"At the start of battle, your creatures gain 1 to 3 random minions. This trait does not stack.",Zu Beginn des Kampfes erhalten deine Kreaturen 1 bis 3 zufällige Schergen. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2247,Your creatures' minions have a 50% lower chance to go away. This trait does not stack.,Die Lakaien deiner Kreaturen haben eine 50% geringere Chance zu verschwinden. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2249,"Your creatures' {CONDNAME_MINION_ZOMBIE} minions now deal damage based on their master's highest stat. In addition, your creatures start battles with 1 {CONDNAME_MINION_ZOMBIE}. This trait does not stack.",Deine Kreaturen-{CONDNAME_MINION_ZOMBIE}-Diener verursachen jetzt Schaden basierend auf dem höchsten Attribut ihres Meisters. Außerdem beginnen deine Kreaturen Kämpfe mit 1 {CONDNAME_MINION_ZOMBIE}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2251,"When your creatures' {CONDNAME_MINION_WRITHELING} minions afflict a debuff, they also grant one of your creatures a random buff. In addition, your creatures start battles with 1 {CONDNAME_MINION_WRITHELING}. This trait does not stack.","Wenn die {CONDNAME_MINION_WRITHELING}-Diener deiner Kreaturen einen Schwächungszauber verursachen, gewähren sie auch einer deiner Kreaturen einen zufälligen Stärkungszauber. Außerdem beginnen deine Kreaturen Kämpfe mit 1 {CONDNAME_MINION_WRITHELING}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2253,"After this creature {ACTION_attacks}, it gains a random minion. After your other creatures {ACTION_attack}, they have a 30% chance to gain a random minion. This trait does not stack.","Nachdem diese Kreatur {ACTION_attacks}, erhält sie einen zufälligen Diener. Nachdem deine anderen Kreaturen {ACTION_attack}, haben sie eine 30% Chance, einen zufälligen Diener zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2269,"After your creatures gain {STAT_attack}, {STAT_intelligence}, {STAT_defense}, or {STAT_speed}, they gain 20% of that amount as Maximum {STAT_health} as well. This trait does not stack.","Nachdem deine Kreaturen {STAT_attack}, {STAT_intelligence}, {STAT_defense} oder {STAT_speed} erhalten, bekommen sie 20% dieses Betrags auch als maximale {STAT_health}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2273,"After your creatures are healed, they gain 5% of that amount as Maximum {STAT_health} as well. This trait does not stack.","Nachdem deine Kreaturen geheilt wurden, erhalten sie 5% dieses Betrags als maximales {STAT_health}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2275,"After your creatures' {CONDNAME_BUFF_BARRIER} buffs are damaged and destroyed, they gain 50% of the original strength of the {CONDNAME_BUFF_BARRIER} as Maximum {STAT_health}. This trait does not stack.","Nachdem die {CONDNAME_BUFF_BARRIER}-Buffs deiner Kreaturen beschädigt und zerstört wurden, erhalten sie 50% der ursprünglichen Stärke des {CONDNAME_BUFF_BARRIER} als maximale {STAT_health}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2277,"When your creatures gain a {CONDNAME_BUFF_BARRIER}, the strength of the {CONDNAME_BUFF_BARRIER} is increased by an amount equal to 25% of their Maximum {STAT_health}. This trait does not stack.","Wenn deine Kreaturen einen {CONDNAME_BUFF_BARRIER} erhalten, wird die Stärke des {CONDNAME_BUFF_BARRIER} um einen Betrag erhöht, der 25% ihrer maximalen {STAT_health} entspricht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2279,"After your creatures that belong to your most common race {ACTION_provoke}, the others {ACTION_provoke}. This trait does not stack.","Nachdem deine Kreaturen, die zu deiner häufigsten Rasse gehören, {ACTION_provoke}, {ACTION_provoke} die anderen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2281,"After your creatures that belong to your most common race {ACTION_attack}, the others have a 5% chance to {ACTION_attack} random enemies for 10% normal damage. This trait does not stack.","Nachdem deine Kreaturen, die zu deiner häufigsten Rasse gehören, {ACTION_attack}, haben die anderen eine 5% Chance, zufällige Feinde für 10% des normalen Schadens zu {ACTION_attack}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2283,"After your creatures that belong to your most common race heal a creature, the others heal that same creature as well. This trait does not stack.","Nachdem deine Kreaturen, die zu deiner häufigsten Rasse gehören, eine Kreatur heilen, heilen die anderen diese Kreatur ebenfalls. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2285,"After your creatures that belong to your most common race are killed, the others are killed as well. This trait does not stack.","Nachdem deine Kreaturen, die zu deiner häufigsten Rasse gehören, getötet wurden, werden auch die anderen getötet. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2287,"After your creatures that belong to your most common race move to the top of the {TIMELINE}, the others have a 25% chance to {ACTION_attack} a random enemy. This trait does not stack.","Nachdem deine Kreaturen, die zu deiner häufigsten Rasse gehören, an die Spitze der {TIMELINE} rücken, haben die anderen eine 25% Chance, einen zufälligen Feind zu {ACTION_attack}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2289,"After your creatures that belong to your most common race are resurrected, the others have a 30% chance to be resurrected with 50% {STAT_health} as well. This trait does not stack.","Nachdem deine Kreaturen, die zu deiner häufigsten Rasse gehören, wiederbelebt wurden, haben die anderen eine 30% Chance, ebenfalls mit 50% {STAT_health} wiederbelebt zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2291,Your creatures deal 75% more damage as a result of their class strength. This trait does not stack.,Deine Kreaturen verursachen 75% mehr Schaden aufgrund ihrer Klassenstärke. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2293,Your creatures take 50% less damage as a result of their class strength. This trait does not stack.,Deine Kreaturen erleiden 50% weniger Schaden aufgrund ihrer Klassenstärke. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2295,Your creatures always deal damage as if they are strong against their enemy's class. This trait does not stack.,"Deine Kreaturen verursachen immer Schaden, als wären sie stark gegen die Klasse ihres Gegners. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2297,Your creatures always take damage as if they are strong against their enemy's class. This trait does not stack.,"Deine Kreaturen erleiden immer Schaden, als wären sie stark gegen die Klasse ihres Gegners. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2299,"After this creature damages an enemy, the enemy's class is changed to this creature's class weakness. This trait does not stack.","Nachdem diese Kreatur einem Feind Schaden zugefügt hat, wird die Klasse des Feindes zur Klassenschwäche dieser Kreatur geändert. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2301,"After your creatures take damage from an enemy, their class is changed to the enemy's class weakness. This trait does not stack.","Nachdem deine Kreaturen Schaden von einem Feind erlitten haben, wird ihre Klasse zur Klassenschwäche des Feindes geändert. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2303,"After this creature is {ACTION_attacked}, it afflicts the enemy with {CONDNAME_DEBUFF_DISARMED} and Seals one of their Spell Gems.","Nachdem diese Kreatur {ACTION_attacked} wurde, belegt sie den Gegner mit {CONDNAME_DEBUFF_DISARMED} und versiegelt einen ihrer Zauber-Edelsteine.",TERM:Spell Gems->Zaubersteine,,
2305,Enemies that are {CONDNAME_DEBUFF_DISARMED} have a 50% chance for their attacks to fail. This trait does not stack.,"Feinde, die {CONDNAME_DEBUFF_DISARMED} sind, haben eine 50% Chance, dass ihre Angriffe fehlschlagen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2309,"After an enemy is afflicted with {CONDNAME_DEBUFF_DISARMED}, they are also afflicted with {CONDNAME_DEBUFF_SCORN} or {CONDNAME_DEBUFF_SILENCE}, depending on whether their {STAT_attack} or {STAT_intelligence} is higher. This trait does not stack.","Nachdem ein Feind mit {CONDNAME_DEBUFF_DISARMED} belegt wurde, wird er auch mit {CONDNAME_DEBUFF_SCORN} oder {CONDNAME_DEBUFF_SILENCE} belegt, abhängig davon, ob sein {STAT_attack} oder {STAT_intelligence} höher ist. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2311,Enemies gain 35% less benefit from their Artifacts' Stat Slots (other than {STAT_health}). This trait does not stack.,Feinde erhalten 35% weniger Nutzen aus den Stat-Slots ihrer Artefakte (außer {STAT_health}). Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
2319,"After your {RACE_Maniac}s are killed while it is an ally's turn, they have a 50% chance to be resurrected with 50% {STAT_health}. This trait does not stack.","Nachdem deine {RACE_Maniac}s während des Zuges eines Verbündeten getötet wurden, haben sie eine 50% Chance, mit 50% {STAT_health} wiederbelebt zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2321,"While your creatures are below 40% {STAT_health}, they deal 100% more damage. This trait does not stack.","Solange deine Kreaturen unter 40% {STAT_health} sind, verursachen sie 100% mehr Schaden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2325,"After your creatures {ACTION_provoke}, they are killed, and your other creatures gain 20% of their {STAT_attack}, {STAT_intelligence}, {STAT_defense}, and {STAT_speed}. This trait does not stack.","Nachdem deine Kreaturen {ACTION_provoke}, werden sie getötet, und deine anderen Kreaturen erhalten 20% ihrer {STAT_attack}, {STAT_intelligence}, {STAT_defense} und {STAT_speed}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2329,"After an enemy's {CONDNAME_DEBUFF_BOMB} detonates, adjacent enemies take 100% of the detonation damage as well. This trait does not stack.","Nachdem die {CONDNAME_DEBUFF_BOMB} eines Gegners detoniert, erleiden angrenzende Gegner ebenfalls 100% des Detonationsschadens. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
2331,"After your creatures attack an enemy with {CONDNAME_DEBUFF_BOMB}, the potency of the {CONDNAME_DEBUFF_BOMB} increases by 20%. This trait does not stack.","Nachdem deine Kreaturen einen Feind mit {CONDNAME_DEBUFF_BOMB} angreifen, erhöht sich die Wirksamkeit des {CONDNAME_DEBUFF_BOMB} um 20%. Diese Eigenschaft ist nicht stapelbar.",TERM:Attack->Angriff; TERM:Trait->Merkmal,,
2337,"When an enemy's {CONDNAME_DEBUFF_BOMB} detonates at the start of their turn, there is a 50% chance the {CONDNAME_DEBUFF_BOMB} debuff won't be removed from the creature. This trait does not stack.","Wenn die {CONDNAME_DEBUFF_BOMB} eines Gegners zu Beginn seines Zuges detoniert, besteht eine 50% Chance, dass der {CONDNAME_DEBUFF_BOMB}-Debuff nicht vom Wesen entfernt wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Creature->Kreatur; TERM:Trait->Merkmal,,
2339,"After this creature {ACTION_attacks}, it Seals one of the target's Spell Gems and gains 20% {STAT_attack}.","Nachdem diese Kreatur {ACTION_attacks}, versiegelt sie einen der Zauber-Edelsteine des Ziels und erhält 20% {STAT_attack}.",TERM:Spell Gems->Zaubersteine,,
2341,"After this creature kills an enemy, it Seals the enemy's Spell Gems and gains 20% {STAT_attack} and 10% {STAT_defense} for each Spell Gem it Sealed.","Nachdem diese Kreatur einen Feind getötet hat, Versiegelt sie die Zauber-Edelsteine des Feindes und erhält 20% {STAT_attack} und 10% {STAT_defense} für jeden Zauber-Edelstein, den sie Versiegelt hat.",TERM:Spell Gem->Zauberstein; TERM:Spell Gems->Zaubersteine,,
2343,"When this creature {ACTION_attacks}, it deals 15% more damage for each Sealed Spell Gem the target has.","Wenn diese Kreatur {ACTION_attacks}, verursacht sie 15% mehr Schaden für jeden Versiegelten Zauberedelstein, den das Ziel besitzt.",TERM:Spell Gem->Zauberstein,,
2345,Enemies deal 10% less damage for each Sealed Spell Gem they have. This trait does not stack.,"Feinde verursachen 10% weniger Schaden für jeden versiegelten Zauberstein, den sie besitzen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
