line,english,german,issues,reviewed,replacement
757,"After this creature is healed, your other creatures that don't have this trait are healed for 50% of the amount as well.","Nachdem diese Kreatur geheilt wurde, werden deine anderen Kreaturen, die diesen Wesenszug nicht haben, ebenfalls um 50% des Betrags geheilt.",TERM:Trait->Eigenschaft,,
773,"After an enemy's {CONDNAME_DEBUFF_FROZEN} debuff expires, this creature afflicts it with {CONDNAME_DEBUFF_SNARED}.","Nachdem der {CONDNAME_DEBUFF_FROZEN}-Malus eines Feindes abläuft, belegt diese Kreatur ihn mit {CONDNAME_DEBUFF_SNARED}.",TERM:Debuff->Schwächung,,
779,"When this creature damages a {CONDNAME_DEBUFF_FROZEN} enemy, it deals 300% more damage and removes the debuff.","Wenn diese Kreatur einem {CONDNAME_DEBUFF_FROZEN} Gegner Schaden zufügt, verursacht sie 300% mehr Schaden und entfernt den Debuff.",TERM:Debuff->Schwächung,,
783,"After this creature {ACTION_attacks}, it gains a random buff and afflicts its target with a random debuff.","Nachdem diese Kreatur {ACTION_attacks}, erhält sie einen zufälligen Buff und belegt ihr Ziel mit einem zufälligen Debuff.",TERM:Buff->Stärkung; TERM:Debuff->Schwächung,,
787,Your creatures deal 40% more damage for each debuff they have. This trait does not stack.,"Deine Kreaturen verursachen 40% mehr Schaden für jeden Debuff, den sie haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Debuff->Schwächung,,
789,"After this creature {ACTION_defends}, it removes its debuffs and heals your creatures for 50% {STAT_health} for each debuff removed.","Nachdem diese Kreatur {ACTION_defends}, entfernt sie ihre Debuffs und heilt deine Kreaturen um 50% {STAT_health} für jeden entfernten Debuff.",TERM:Debuff->Schwächung,,
791,"When an enemy creature would gain a buff, they have a 50% chance to gain a debuff instead. This trait does not stack.","Wenn eine feindliche Kreatur einen Buff erhalten würde, besteht eine 50% Chance, dass sie stattdessen einen Debuff erhält. Diese Eigenschaft ist nicht stapelbar.",TERM:Buff->Stärkung; TERM:Debuff->Schwächung,,
793,This creature {ACTION_attacks} and {ACTION_casts} an additional number of times equal to the number of debuffs it has.,"Dieses Wesen {ACTION_attacks} und {ACTION_casts} eine zusätzliche Anzahl von Malen, die der Anzahl seiner Debuffs entspricht.",TERM:Creature->Kreatur,,
797,This creature deals 50% more damage for each permanent {CLASS_Sorcery} Spell Gem it has greater than its target. Maximum of 300% bonus damage.,"Dieses Wesen verursacht 50% mehr Schaden für jeden permanenten {CLASS_Sorcery} Zauberstein, den es mehr als sein Ziel hat. Maximal 300% Bonusschaden.",TERM:Creature->Kreatur,,
799,This creature deals extra damage equal to the amount of {STAT_defense} it has greater than its target.,"Dieses Wesen verursacht zusätzlichen Schaden in Höhe der {STAT_defense}, die es mehr als sein Ziel hat.",TERM:Creature->Kreatur,,
801,"This creature deals 50% more damage for each buff, debuff, and minion it has greater than its target.","Dieses Wesen verursacht 50% mehr Schaden für jeden Buff, Debuff und Diener, den es mehr als sein Ziel hat.",TERM:Creature->Kreatur; TERM:Buff->Stärkung; TERM:Debuff->Schwächung,,
803,This creature deals 125% more damage for each additional dead creature you have greater than the enemy.,"Dieses Wesen verursacht 125% mehr Schaden für jedes zusätzliche tote Wesen, das du mehr als der Gegner hast.",TERM:Creature->Kreatur,,
805,This creature deals 50% more damage for each {CLASS_Sorcery} creature you have greater than the enemy.,"Dieses Wesen verursacht 50% mehr Schaden für jedes {CLASS_Sorcery}-Wesen, das du mehr als der Gegner hast.",TERM:Creature->Kreatur,,
809,This creature's spells that apply the {CONDNAME_DEBUFF_BURNED} debuff deal 30% more damage. Enemies' {CONDNAME_DEBUFF_BURNED} debuffs applied by this creature also deal 30% more damage.,"Die Zauber dieser Kreatur, die den {CONDNAME_DEBUFF_BURNED}-Malus anwenden, verursachen 30% mehr Schaden. Die {CONDNAME_DEBUFF_BURNED}-Malusse der Feinde, die von dieser Kreatur angewendet werden, verursachen ebenfalls 30% mehr Schaden.",TERM:Debuff->Schwächung,,
825,This creature takes 2% less damage from spells for every 1% {STAT_health} it is missing.,"Dieses Wesen erleidet 2% weniger Schaden durch Zauber für jedes 1% {STAT_health}, das ihm fehlt.",TERM:Creature->Kreatur,,
891,This creature takes all damage from attacks and spells in place of your {RACE_Imling}s.,Dieses Wesen nimmt allen Schaden von Angriffen und Zaubern anstelle deiner {RACE_Imling}s.,TERM:Creature->Kreatur,,
931,"After this creature {ACTION_defends}, your creatures recover 20% {STAT_health} for each buff they have.","Nachdem diese Kreatur {ACTION_defends}, erholen deine Kreaturen 20% {STAT_health} für jeden Buff, den sie haben.",TERM:Buff->Stärkung,,
933,"Your creatures have 7% more {STAT_attack}, {STAT_intelligence}, and {STAT_defense} for each buff they have. This trait does not stack.","Deine Kreaturen haben 7% mehr {STAT_attack}, {STAT_intelligence} und {STAT_defense} für jeden Buff, den sie besitzen. Diese Eigenschaft ist nicht stapelbar.",TERM:Buff->Stärkung,,
937,"After your creatures gain a buff, they gain 15% {STAT_attack} and {STAT_intelligence}. This trait does not stack.","Nachdem deine Kreaturen einen Buff erhalten, gewinnen sie 15% {STAT_attack} und {STAT_intelligence}. Diese Eigenschaft ist nicht stapelbar.",TERM:Buff->Stärkung,,
959,This creature takes 15% less damage for each permanent {CLASS_Nature} Spell Gem it has equipped.,"Dieses Wesen erleidet 15% weniger Schaden für jeden permanenten {CLASS_Nature} Zauberedelstein, den es ausgerüstet hat.",TERM:Creature->Kreatur,,
971,Enemies take 25% more damage for each debuff they have that they're resistant to. This trait does not stack.,"Feinde erleiden 25% mehr Schaden für jeden Debuff, gegen den sie resistent sind. Diese Eigenschaft ist nicht stapelbar.",TERM:Debuff->Schwächung,,
1001,"Your creatures have 7% more {STAT_attack} and {STAT_intelligence} for each resource-yielding object you've collected in the current Realm, up to a maximum of 15. If you're not in a Realm, this trait acts as if you've collected 10 objects. This trait does not stack.","Deine Kreaturen haben 7% mehr {STAT_attack} und {STAT_intelligence} für jedes ressourcenliefernde Objekt, das du im aktuellen Reich gesammelt hast, bis zu einem Maximum von 15. Wenn du dich nicht in einem Reich befindest, wirkt dieser Wesenszug, als hättest du 10 Objekte gesammelt. Dieser Wesenszug ist nicht stapelbar.",TERM:Trait->Eigenschaft,,
1027,"This creature deals 300% more damage with attacks. After this creature {ACTION_attacks}, it is killed.","Dieses Wesen verursacht 300% mehr Schaden mit Angriffen. Nachdem dieses Wesen {ACTION_attacks}, wird es getötet.",TERM:Creature->Kreatur,,
1037,"After this creature is {ACTION_attacked}, it afflicts enemies with {CONDNAME_DEBUFF_POISON}. If enemies already have this debuff, its potency is increased by 30% instead.","Nachdem diese Kreatur {ACTION_attacked} wurde, belegt sie Feinde mit {CONDNAME_DEBUFF_POISON}. Falls Feinde bereits diesen Debuff haben, wird stattdessen seine Wirksamkeit um 30% erhöht.",TERM:Debuff->Schwächung,,
1047,"When this creature {ACTION_attacks} an enemy with {CONDNAME_DEBUFF_SNARED}, it deals 150% more damage, recovers {STAT_health} equal to 100% of the damage dealt, and removes this debuff.","Wenn diese Kreatur einen Feind mit {CONDNAME_DEBUFF_SNARED} {ACTION_attacks}, verursacht sie 150% mehr Schaden, erhält {STAT_health} in Höhe von 100% des verursachten Schadens und entfernt diesen Debuff.",TERM:Debuff->Schwächung,,
1055,"When your creatures buff an enemy, they debuff them instead. When your creatures debuff an ally, they buff them instead. This trait does not stack.","Wenn deine Kreaturen einen Feind verstärken, schwächen sie ihn stattdessen. Wenn deine Kreaturen einen Verbündeten schwächen, verstärken sie ihn stattdessen. Diese Eigenschaft ist nicht stapelbar.",TERM:Buff->Stärkung; TERM:Debuff->Schwächung,,
1061,Your {RACE_Shapeshifter}s' innate traits are 50% more powerful. This trait does not stack.,Deine {RACE_Shapeshifter}-Wesenszüge sind 50% mächtiger. Dieser Wesenszug ist nicht stapelbar.,TERM:Trait->Eigenschaft; TERM:Traits->Eigenschaften,,
1081,This creature always starts battle at the top of the {TIMELINE}.,Dieses Wesen beginnt den Kampf immer an der Spitze der {TIMELINE}.,TERM:Creature->Kreatur,,
1087,"This creature always has {CONDNAME_DEBUFF_BLIGHT}, and is immune to damaging attacks and spells.",Dieses Wesen hat immer {CONDNAME_DEBUFF_BLIGHT} und ist immun gegen Schadensangriffe und Zauber.,TERM:Creature->Kreatur,,
1103,"This being is more powerful than any human, creature, or god.","Dieses Wesen ist mächtiger als jeder Mensch, jedes Geschöpf oder jeder Gott.",TERM:Creature->Kreatur,,
1107,"This creature starts battles with 100% more {STAT_intelligence} and {STAT_defense}, but loses 25% {STAT_intelligence} and {STAT_defense} at the end of its turn.","Dieses Wesen beginnt Kämpfe mit 100% mehr {STAT_intelligence} und {STAT_defense}, verliert jedoch 25% {STAT_intelligence} und {STAT_defense} am Ende seines Zuges.",TERM:Creature->Kreatur,,
1113,"When your creatures are killed, they attack a random enemy.","Wenn deine Kreaturen getötet werden, greifen sie einen zufälligen Feind an.",TERM:Attack->Angriff,,
1131,"When an enemy takes damage from {CONDNAME_DEBUFF_POISON} or {CONDNAME_DEBUFF_BURNED}, they have a 50% chance to be afflicted with a random debuff. This trait does not stack.","Wenn ein Feind Schaden durch {CONDNAME_DEBUFF_POISON} oder {CONDNAME_DEBUFF_BURNED} erleidet, besteht eine 50%-ige Chance, dass er mit einem zufälligen Debuff belegt wird. Diese Eigenschaft ist nicht stapelbar.",TERM:Debuff->Schwächung,,
1133,"After your creatures manually {ACTION_cast} a single-target spell on an enemy, they also attack it.","Nachdem deine Kreaturen manuell einen Einzelziel-Zauber auf einen Feind {ACTION_cast}, greifen sie ihn auch an.",TERM:Attack->Angriff,,
1147,"When your creatures deal critical damage, they have a 30% chance to attack the target again. This effect can repeat multiple times in a row.","Wenn deine Kreaturen kritischen Schaden verursachen, haben sie eine 30% Chance, das Ziel erneut anzugreifen. Dieser Effekt kann mehrmals hintereinander auftreten.",TERM:Attack->Angriff,,
1151,"After your creatures gain a minion, they also gain a random buff. This trait does not stack.","Nachdem deine Kreaturen einen Diener erhalten, bekommen sie auch einen zufälligen Buff. Diese Eigenschaft ist nicht stapelbar.",TERM:Buff->Stärkung,,
1167,"This creature always deals 0 damage during its turn, but deals 200% more damage when it is not its turn.","Dieses Wesen verursacht während seines Zuges immer 0 Schaden, fügt jedoch 200% mehr Schaden zu, wenn es nicht sein Zug ist.",TERM:Creature->Kreatur,,
1183,Enemies always have {CONDNAME_DEBUFF_SCORN}. This debuff switches back and forth with {CONDNAME_DEBUFF_SILENCE} at the start of this creature's turn.,Feinde haben immer {CONDNAME_DEBUFF_SCORN}. Dieser Debuff wechselt sich zu Beginn des Zuges dieser Kreatur mit {CONDNAME_DEBUFF_SILENCE} ab.,TERM:Debuff->Schwächung,,
1189,"This being is more powerful than any human, creature, or god.","Dieses Wesen ist mächtiger als jeder Mensch, jedes Geschöpf oder jeder Gott.",TERM:Creature->Kreatur,,
1215,"AT THE END OF YOUR CREATURES' TURNS, THEY'LL SAY A LOT OF !@#$ED UP !@#$ TO THE ENEMIES. SINCE YOUR ENEMIES HAVE THE EMOTIONAL FORTITUDE OF A PIKACHU, THEY'LL CRY LIKE A BUNCH OF !@#$%ES AND DEAL 90% LESS DAMAGE. THIS TRAIT DOES NOT STACK, WHATEVER THE !@#$ THAT MEANS.","AM ENDE DER ZÜGE DEINER KREATUREN WERDEN SIE DEN FEINDEN EINE MENGE VERDAMMTEN MIST SAGEN. DA DEINE FEINDE DIE EMOTIONALE BELASTBARKEIT EINES PIKACHU HABEN, WERDEN SIE WIE EIN HAUFEN WEICHEIER HEULEN UND 90% WENIGER SCHADEN VERURSACHEN. DIESE EIGENSCHAFT STAPELT SICH NICHT, WAS ZUR HÖLLE DAS AUCH BEDEUTEN MAG.",TOKEN_MISMATCH,,
1245,This creature {ACTION_attacks} 1 additional time. The amount of damage each of this creature's extra attacks deal after the first is increased by 35% of the damage the first attack dealt.,"Dieses Wesen {ACTION_attacks} 1 zusätzliches Mal. Die Schadensmenge, die jeder zusätzliche Angriff dieses Wesens nach dem ersten verursacht, wird um 35% des Schadens erhöht, den der erste Angriff verursacht hat.",TERM:Creature->Kreatur,,
1257,Effects that activate when creatures are afflicted with a buff or debuff are ignored.,"Effekte, die aktiviert werden, wenn Kreaturen von einem Buff oder Debuff betroffen sind, werden ignoriert.",TERM:Buff->Stärkung; TERM:Debuff->Schwächung,,
1311,"After this creature {ACTION_attacks}, it has a 25% chance to continue {ACTION_attacking} the target for each debuff it has.","Nachdem diese Kreatur {ACTION_attacks}, hat sie eine 25% Chance, das Ziel weiter {ACTION_attacking} für jeden Debuff, den sie besitzt.",TERM:Debuff->Schwächung,,
1317,Your creatures take 10% less damage for each debuff they have. This trait does not stack.,"Deine Kreaturen erleiden 10% weniger Schaden für jeden Debuff, den sie haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Debuff->Schwächung,,
1325,"After an enemy's debuff wears off, it is afflicted with a random debuff. This trait does not stack.","Nachdem ein Debuff eines Gegners abläuft, wird er mit einem zufälligen Debuff belegt. Diese Eigenschaft ist nicht stapelbar.",TERM:Debuff->Schwächung,,
1327,This creature {ACTION_casts} spells 1 additional time for each minion it has.,"Dieses Wesen {ACTION_casts} Zauber 1 zusätzliches Mal für jeden Diener, den es hat.",TERM:Creature->Kreatur,,
