line,english,german,issues,reviewed,replacement
2936,"If all the creatures in your party are {RACE_Snaptrap}s, their innate traits have double the chance to activate. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Snaptrap}s sind, haben ihre angeborenen Eigenschaften die doppelte Chance zu aktivieren. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
2938,"If all the creatures in your party are {RACE_Sparktail}s, they share their innate traits with each other.","Wenn alle Kreaturen in deiner Gruppe {RACE_Sparktail}s sind, teilen sie ihre angeborenen Eigenschaften miteinander.",TERM:Traits->Merkmale,,
2944,Your {RACE_Spirit}s' innate traits activate twice.,Deine {RACE_Spirit}s' angeborene Eigenschaften aktivieren sich zweimal.,TERM:Traits->Merkmale,,
2946,"If all the creatures in your party are {RACE_Stag}s, their innate traits are 100% more effective. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Stag}s sind, sind ihre angeborenen Eigenschaften 100% wirksamer. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
2948,"If all the creatures in your party are {RACE_Storm}s, their innate traits now activate while they're above 60% {STAT_health}.","Wenn alle Kreaturen in deiner Gruppe {RACE_Storm}s sind, aktivieren sich ihre angeborenen Eigenschaften jetzt, wenn sie über 60% {STAT_health} haben.",TERM:Traits->Merkmale,,
2964,"At the start of battle, your {RACE_Vortex}es gain the Spiral Ward trait.",Zu Beginn des Kampfes erhalten deine {RACE_Vortex}e die Eigenschaft Spiralschutz.,TERM:Trait->Merkmal,,
2966,"If all the creatures in your party are {RACE_Vulpes}, their innate traits now affect the first 5 permanent Spell Gems they have equipped.","Wenn alle Kreaturen in deiner Gruppe {RACE_Vulpes} sind, wirken sich ihre angeborenen Eigenschaften jetzt auf die ersten 5 permanenten Zaubersteine aus, die sie ausgerüstet haben.",TERM:Traits->Merkmale,,
2968,"At the start of battle, your {RACE_Waspid}s gain the Final Sting and Endless Swarm traits.",Zu Beginn des Kampfes erhalten deine {RACE_Waspid}s die Eigenschaften Letzter Stich und Endloser Schwarm.,TERM:Traits->Merkmale,,
2970,Your {RACE_Watcher}s' traits act as if they have 50% more of their requirement for each {RACE_Watcher} fighting on your side. This trait does not stack.,"Deine {RACE_Watcher}-Eigenschaften wirken, als hätten sie 50% mehr ihrer Anforderung für jeden {RACE_Watcher}, der auf deiner Seite kämpft. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3032,This creature always has certain Nether Boss traits.,Diese Kreatur hat immer bestimmte Nether-Boss-Eigenschaften.,TERM:Traits->Merkmale,,
3046,"Your creatures' traits and other effects that are influenced by the number of buffs they have also count their debuffs as well, and vice versa.","Die Eigenschaften und andere Effekte deiner Kreaturen, die von der Anzahl ihrer Buffs beeinflusst werden, zählen auch ihre Debuffs mit, und umgekehrt.",TERM:Traits->Merkmale,,
3100,This creature's single-target spells have a 35% chance to be {ACTION_cast} 1 additional time. This effect can occur repeatedly.,"Zauber dieses Wesens, die auf ein einzelnes Ziel wirken, haben eine 35% Chance, {ACTION_cast} 1 zusätzliches Mal gewirkt zu werden. Dieser Effekt kann wiederholt auftreten.",TERM:Creature->Kreatur,,
3106,This creature takes 4% less damage and deals 20% more damage for each trait it has gained in the current battle.,"Diese Kreatur erleidet 4% weniger Schaden und verursacht 20% mehr Schaden für jede Eigenschaft, die es in der aktuellen Kampf erlangt hat.",TERM:Trait->Merkmal,,
3110,"When this creature gains a minion, that minion's number of stacks is set to the maximum amount, excluding effects that increase the maximum stack count.","Wenn diese Kreatur einen Lakaien erhält, wird die Anzahl der Stapel dieses Lakaien auf den Maximalwert gesetzt, ausgenommen Effekte, die die maximale Stapelanzahl erhöhen.",TERM:Minion->Diener,,
3248,This creature has 50% more stats (other than {STAT_health}) for each trait it has gained during battle.,"Diese Kreatur hat 50% mehr Werte (außer {STAT_health}) für jeden Zug, den es während des Kampfes erhalten hat.",TERM:Trait->Merkmal,,
3310,This creature has 15% more stats (other than {STAT_health}) for each other creature with this trait fighting on your side.,"Diese Kreatur hat 15% mehr Werte (außer {STAT_health}) für jedes andere Wesen mit dieser Eigenschaft, das an deiner Seite kämpft.",TERM:Trait->Merkmal,,
3338,"After this creature gains a stat, it gains 200% of this amount of another stat (other than {STAT_health}). The stats gained from this trait do not activate effects that occur when stats are gained.","Nachdem diese Kreatur einen Attribut erhält, erhält sie 200% dieses Betrags eines anderen Statuswerts (außer {STAT_health}). Die durch diesen Effekt erhaltenen Attribute aktivieren keine Effekte, die beim Erhalten von Statuswerten ausgelöst werden.",TERM:Trait->Merkmal,,
3428,"When this creature {ACTION_attacks}, one of your other creatures {ACTION_attacks} instead for 50% more damage. This trait does not work if any of your other creatures have it as well.","Wenn diese Kreatur {ACTION_attacks}, greift stattdessen eine deiner anderen Kreaturen mit 50% mehr Schaden an. Dieses Merkmal funktioniert nicht, wenn eine deiner anderen Kreaturen sie ebenfalls besitzt.",TOKEN_MISMATCH,,
3519,Minion Master,Schergenmeister,TERM:Minion->Diener,,
3540,"While this creature is at 100% {STAT_health}, it has a 90% chance to avoid damage.","Während diese Kreatur bei 100% {STAT_health} ist, hat sie eine 90%ige Chance, Schaden zu vermeiden.",TOKEN_MISMATCH,,
3544,"If all the creatures in your party are {RACE_Arbiter}s, their innate traits are 50% more powerful. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Arbiter} sind, sind ihre angeborenen Eigenschaften 50% stärker. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3552,"If all the creatures in your party are {RACE_Clockwork}s, their innate traits are 50% more powerful. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Clockwork}s sind, sind ihre angeborenen Eigenschaften 50% stärker. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3558,"If all the creatures in your party are {RACE_Kraken}s, the stat boosts from their innate traits is increased by 50%. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Kraken}s sind, werden die Attribute-Verstärkungen ihrer angeborenen Eigenschaften um 50% erhöht. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3574,"If all the creatures in your party are {RACE_Warhog}s, their innate traits are 100% more effective. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Warhog}s sind, sind ihre angeborenen Eigenschaften 100% effektiver. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3592,Your creatures' {RACE_Electropod} traits act as if your party contains 3 more {RACE_Electropod} creatures. This trait does not stack.,"Die Eigenschaften deiner {RACE_Electropod}-Kreaturen wirken, als ob deine Gruppe 3 weitere {RACE_Electropod}-Kreaturen enthält. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3704,"At the start of this creature's turn, it Seals one of each creature's Spell Gems.",Zu Beginn des Zuges dieser Kreatur versiegelt sie einen Zauberstein jeder Kreatur.,TERM:Spell Gems->Zaubersteine,,
3748,"After your {RACE_Clockwork} creatures' innate traits activate, your other creatures gain 20% of these stats as well. This trait does not stack.","Nachdem die angeborenen Eigenschaften deiner {RACE_Clockwork}-Kreaturen aktiviert werden, erhalten deine anderen Kreaturen ebenfalls 20% dieser Werte. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
3770,Your {RACE_Luckmantria} creatures share their innate traits with each other.,Deine {RACE_Luckmantria}-Kreaturen teilen ihre angeborenen Eigenschaften miteinander.,TERM:Traits->Merkmale,,
3802,"After this creature deals critical damage, its adjacent allies gain 30% {STAT_attack} and {STAT_speed}. This creature always has {CONDNAME_BUFF_SAVAGE}.",Nach einem kritischen Treffer erhalten angrenzende Verbündete dieser Kreatur 30% {STAT_attack} und {STAT_speed}. Diese Kreatur hat immer {CONDNAME_BUFF_SAVAGE}.,TERM:Damage->Schaden,,
3836,"After your creatures gain a stat (other than {STAT_health}), they grant 25% of this stat to your other creatures as well. Your creatures gain 50% less stats. This trait does not stack.","Nachdem deine Kreaturen eine Eigenschaft erhalten (außer {STAT_health}), gewähren sie 25% dieser Eigenschaft auch deinen anderen Kreaturen. Deine Kreaturen erhalten 50% weniger Eigenschaften. Dieser Effekt ist nicht stapelbar.",TERM:Trait->Merkmal,,
3870,"At the start of battle, your creatures gain 3 random traits. This trait does not stack.",Zu Beginn des Kampfes erhalten deine Kreaturen 3 zufällige Eigenschaften. Diese Merkmal ist nicht kumulativ.,TERM:Traits->Merkmale,,
3914,Your creatures' Ultimate Spell Gems cannot be Sealed and do not consume {STAT_charges}. Your creatures are immune to {CONDNAME_DEBUFF_SILENCE}.,Deine Kreaturen können nicht versiegelt werden und verbrauchen keine {STAT_charges}. Deine Kreaturen sind immun gegen {CONDNAME_DEBUFF_SILENCE}.,TERM:Spell->Zauber; TERM:Spell Gems->Zaubersteine,,
3920,"If all the creatures in your party belong to the {RACE_Godspawn} race, at the start of battle, your {RACE_Godspawn} creatures gain their respective {RACE_Avatar}'s trait.","Wenn alle Kreaturen in deiner Gruppe zur {RACE_Godspawn}-Rasse gehören, erhalten deine {RACE_Godspawn}-Kreaturen zu Beginn des Kampfes die Eigenschaft ihres jeweiligen {RACE_Avatar}s.",TERM:Trait->Merkmal,,
3940,"This creature can equip 3 additional Spell Gems, and it can equip spells from any class. Your creatures with {CONDNAME_BUFF_ARCANE} {ACTION_cast} spells with 15% more {STAT_intelligence} for each different class of spell this creature has equipped. This trait does not stack.","Diese Kreatur kann 3 zusätzliche Zaubersteine ausrüsten und kann Zauber jeder Klasse ausrüsten. Deine Wesen mit {CONDNAME_BUFF_ARCANE} {ACTION_cast} Zauber mit 15% mehr {STAT_intelligence} für jede unterschiedliche Zauberklasse, die diese Kreatur ausgerüstet hat. Diese Merkmal ist nicht kumulativ.",TERM:Creatures->Kreaturen,,
3946,"At the start of battle, this creature gains [icons,1976]Lightning Strike. After this creature is killed for the first time, it is resurrected with 100% {STAT_health} and gains a new trait that empowers its [icons,1976]Lightning Strike.","Zu Beginn des Kampfes erhält diese Kreatur [icons,1976]Blitzschlag. Nachdem diese Kreatur zum ersten Mal getötet wurde, wird sie mit 100% {STAT_health} wiederbelebt und erhält eine neue Eigenschaft, die ihren [icons,1976]Blitzschlag verstärkt.",TERM:Trait->Merkmal,,
3956,"After this creature kills a creature, it gains its innate trait and 20% of its {STAT_attack} and {STAT_defense}.","Nachdem diese Kreatur eine Kreatur tötet, erhält sie deren angeborene Eigenschaft und 20% ihrer {STAT_attack} und {STAT_defense}.",TERM:Trait->Merkmal,,
3986,Your {RACE_Uralos} creatures' innate traits are 50% more powerful. This trait does not stack.,Deine {RACE_Uralos}-Kreaturen haben 50% stärkere angeborene Eigenschaften. Dieser Effekt ist nicht stapelbar.,TERM:Trait->Merkmal; TERM:Traits->Merkmale,,
4026,"At the start of battle, this creature's class changes to that of the creature to its left and gains a copy of the Fused trait of the creature to its right. This creature cannot deal direct damage with attacks or spells, but its spell potency is based on its {STAT_defense}.","Zu Beginn des Kampfes ändert sich die Klasse dieser Kreatur zu der der Kreatur zu ihrer Linken und erhält eine Kopie der Verschmolzen-Eigenschaft der Kreatur zu ihrer Rechten. Diese Kreatur kann keinen direkten Schaden mit Angriffen oder Zaubern verursachen, aber ihre Zauberstärke basiert auf ihrem {STAT_defense}.",TERM:Trait->Merkmal,,
4030,"At the start of battle, this creature's class is randomized and it gains a copy of your other creatures' innate traits and Artifact traits that match that class.","Zu Beginn des Kampfes wird die Klasse dieser Kreatur zufällig bestimmt und sie erhält eine Kopie der angeborenen Eigenschaften und Artefakt-Eigenschaften deiner anderen Kreaturen (einschließlich jener von Nether-Steinen), die zu dieser Klasse passen.",TERM:Traits->Merkmale,,
4032,"This creature can be affected by stat changes while dead and does not lose stats on death. This creature's traits remain active while dead, except for traits that would redirect attacks or take damage in place of allies.","Diese Kreatur kann von Statusänderungen betroffen sein, während es tot ist, und verliert keine Attribute beim Tod. Die Eigenschaften dieses Wesens bleiben aktiv, während es tot ist, mit Ausnahme von Eigenschaften, die Angriffe umleiten oder Schaden anstelle von Verbündeten erleiden würden.",TERM:Traits->Merkmale,,
4156,"At the start of this creature's turn, it kills the creature with the highest {STAT_speed} in normal battles. In boss battles, this creature instead {ACTION_attacks} it. This trait can only activate once per battle.","Zu Beginn des Zuges dieser Kreatur tötet sie die Kreatur mit dem höchsten {STAT_speed}. Falls die Kreatur nicht sofort getötet werden kann, {ACTION_attacks} diese Kreatur sie stattdessen. Dieser Angriff kann nicht ausgewichen werden und verursacht immer kritischen Schaden.",TERM:Trait->Merkmal,,
4160,"At the start of battle, your {RACE_Robodomi} creatures share their innate traits with adjacent {RACE_Robodomi} creatures.",Zu Beginn des Kampfes teilen deine {RACE_Robodomi}-Kreaturen ihre angeborenen Eigenschaften mit benachbarten {RACE_Robodomi}-Kreaturen.,TERM:Traits->Merkmale,,
4166,"This creature always has {CONDNAME_DEBUFF_SILENCE}. Your creatures' [icons,1976]Lightning Storm acts as if they have 50% more {STAT_intelligence} for each creature on your team afflicted with {CONDNAME_DEBUFF_SILENCE}. This trait does not stack.","Diese Kreatur hat immer {CONDNAME_DEBUFF_SILENCE}. Der [icons,1976]Gewittersturm deiner Wesen wirkt, als hätten sie 50% mehr {STAT_intelligence} für jedes Wesen in deinem Team, das von {CONDNAME_DEBUFF_SILENCE} betroffen ist. Diese Merkmal ist nicht kumulativ.",TERM:Creatures->Kreaturen,,
4176,This creature always has {CONDNAME_DEBUFF_VULNERABLE}. Your creatures with {CONDNAME_DEBUFF_VULNERABLE} gain 50% more stats from all sources. This trait does not stack.,Diese Kreatur hat immer {CONDNAME_DEBUFF_VULNERABLE}. Deine Wesen mit {CONDNAME_DEBUFF_VULNERABLE} erhalten 50% mehr Attribute aus allen Quellen. Diese Merkmal ist nicht kumulativ.,TERM:Creatures->Kreaturen,,
4220,"This creature can equip Spell Gems from any class. At the start of your creatures' turns, they are healed for 5% of their Maximum {STAT_health} for each Sealed Spell Gem each of your creatures have. This trait does not stack.","Diese Kreatur kann Zaubersteine jeder Klasse ausrüsten. Zu Beginn der Runde deiner Wesen werden sie um 5% ihrer maximalen {STAT_health} für jeden versiegelten Zauberstein geheilt, den jedes deiner Wesen besitzt. Diese Merkmal ist nicht kumulativ.",TERM:Creatures->Kreaturen,,
4244,Your creatures cannot lose extra traits and Spell Gems in battle.,Deine Kreaturen können keine zusätzlichen Eigenschaften und Zaubersteine im Kampf verlieren.,TERM:Traits->Merkmale,,
4286,"If this creature's Relic's corresponding {RACE_Avatar} is in your party, the Relic's attacks and spells ignore 25% {STAT_defense} and are 50% more potent. If the corresponding {RACE_Godspawn} is also present, this effect is doubled. This trait does not stack.","Wenn sich der zu dieser Reliquie gehörende {RACE_Avatar} in deiner Gruppe befindet, ignorieren die Angriffe und Zauber der Reliquie 25% {STAT_defense} und sind 50% stärker. Wenn der entsprechende {RACE_Godspawn} ebenfalls anwesend ist, verdoppelt sich dieser Effekt. Diese Merkmal ist nicht kumulativ.",TERM:Creature->Kreatur,,
4294,"At the start of battle, your creatures' [temporary] Ethereal Spell Gems gain the first enchantment of their owner's first permanent Spell Gem.",Zu Beginn des Kampfes erhalten die [temporary] Ätherischen Zaubergems deiner Kreaturen die erste Verzauberung des ersten permanenten Zaubergems ihres Besitzers.,TERM:Spell Gem->Zauberstein; TERM:Spell Gems->Zaubersteine,,
4302,"When your creatures would {ACTION_cast} a random spell, the spell is chosen from this creature's Spell Gems.","Wenn deine Kreaturen einen zufälligen Zauber {ACTION_cast} würden, wird der Zauber aus den Zauberedelsteinen dieser Kreatur ausgewählt.",TERM:Spell Gems->Zaubersteine,,
4306,"If all the creatures in your party are {RACE_Elementasaur}s, they are resistant to debuffs and gain all debuffs referenced in their innate traits at the start of battle.","Wenn alle Kreaturen in deiner Gruppe {RACE_Elementasaur}s sind, sind sie resistent gegen Debuffs und erhalten alle in ihren angeborenen Eigenschaften erwähnten Debuffs zu Beginn des Kampfes.",TERM:Traits->Merkmale,,
4308,"Enemies have 5% less stats for each different class of creatures fighting on your side. If you have a creature from each class, your {RACE_Mireling}s' traits act as if they have 1 additional unique class. This trait does not stack.","Feinde haben 5% weniger Attribute für jede unterschiedliche Kreaturenklasse, die auf deiner Seite kämpft. Wenn du eine Kreatur aus jeder Klasse hast, wirken die Eigenschaften deiner {RACE_Mireling}s, als hätten sie 1 zusätzliche einzigartige Klasse. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
4312,"For each creature in your party that is a class you have exactly 2 of, those creatures deal 160% more damage. For each creature in your party that is a race you have exactly 2 of, those creatures take 80% less damage. This trait ignores other traits and perks that increase the number of creatures of a specific race or class. This trait does not stack.","Für jede Kreatur in deiner Gruppe, die einer Klasse angehört, von der du genau 2 hast, verursachen diese Kreaturen 160% mehr Schaden. Für jede Kreatur in deiner Gruppe, die einer Rasse angehört, von der du genau 2 hast, erleiden diese Kreaturen 80% weniger Schaden. Dieses Merkmal ignoriert andere Eigenschaften und Vorteile, die die Anzahl der Kreaturen einer bestimmten Rasse oder Klasse erhöhen. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
4328,"If all the creatures in your party are {RACE_Cataclysm}s, their traits have a 10% chance to activate at the start of each creatures' turn as well. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Cataclysm}s sind, haben ihre Eigenschaften eine 10% Chance, auch zu Beginn der Runde jeder Kreatur zu aktivieren. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
4330,Your {RACE_Eggxotic} creatures share the permanent buffs referenced in their traits with each other.,"Deine {RACE_Eggxotic} Kreaturen teilen die permanenten Buffs, auf die in ihren Eigenschaften verwiesen wird, miteinander.",TERM:Traits->Merkmale,,
4336,"If all the creatures in your party are {RACE_Elementasaur}s, they are resistant to debuffs and at the start of battle, they share the debuffs referenced in their traits with each other. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Elementasaur}s sind, sind sie resistent gegen Debuffs und zu Beginn des Kampfes teilen sie die in ihren Eigenschaften erwähnten Debuffs miteinander. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
4337,"Enemies have 5% less stats (other than {STAT_health}) for each unique class among your creatures. If all 5 classes are present, your {RACE_Mireling} traits act as if there is 1 additional class. This trait does not stack.","Gegner haben 5% weniger Werte (außer {STAT_health}) für jede einzigartige Klasse unter deinen Kreaturen. Wenn alle 5 Klassen vorhanden sind, wirken deine {RACE_Mireling}-Eigenschaften, als ob es 1 zusätzliche Klasse gäbe. Diese Merkmal ist nicht kumulativ.",TERM:Traits->Merkmale,,
