line,english,german,issues,reviewed,replacement
1049,"Fed up with greed, selfishness and other common human attributes, four Magi from the Tergath kingdom decided to take matters into their own hands. They took initiatives to help the underprivileged, using magic to create infrastructures in order to give jobs and food to as many people as possible. In addition, they promoted progressive protests, but the Queen who reigned there did not support their activities. With the army against them, they were finished. Surrounded by ten of the eleven platoons, they performed a ritual. Their will would not end that day. Thus, they sacrificed their lives and the Heartminder was born, a creature who carried their legacy and who would take whatever actions were necessary to help all who were oppressed by selfishness and opulence.","Überdrüssig der Gier, Selbstsucht und anderer gewöhnlicher menschlicher Eigenschaften, beschlossen vier Magier aus dem Königreich Tergath, die Dinge selbst in die Hand zu nehmen. Sie ergriffen Initiativen, um den Unterprivilegierten zu helfen, indem sie mit Magie Infrastrukturen erschufen, um so vielen Menschen wie möglich Arbeit und Nahrung zu geben. Darüber hinaus förderten sie fortschrittliche Proteste, doch die dort herrschende Königin unterstützte ihre Aktivitäten nicht. Mit der Armee gegen sie waren sie am Ende. Umzingelt von zehn der elf Züge, führten sie ein Ritual durch. Ihr Wille würde an diesem Tag nicht enden. So opferten sie ihr Leben und der Herzenwächter wurde geboren, ein Wesen, das ihr Vermächtnis trug und das alle notwendigen Maßnahmen ergreifen würde, um allen zu helfen, die von Selbstsucht und Überfluss unterdrückt wurden.",TERM:Creature->Kreatur,,
1062,"When Shallan sensed an opening in the spell that prevented interdimensional travel to her realm, she ordered the Fae to train the most skilled Braves, creatures full of courage and adventurous spirit who are always accompanied by one of the Fae. Their main mission would be to leave the Fae Lands and travel the world in search of knowledge that could serve the Fae and all other creatures within Yataka to protect themselves from the looters.","Als Shallan eine Öffnung in dem Zauber spürte, der interdimensionales Reisen in ihr Reich verhinderte, befahl sie den Fae, die geschicktesten Braves auszubilden, Wesen voller Mut und Abenteuerlust, die stets von einem der Fae begleitet werden. Ihre Hauptaufgabe sollte sein, die Fae-Lande zu verlassen und die Welt zu bereisen, auf der Suche nach Wissen, das den Fae und allen anderen Geschöpfen in Yataka dienen könnte, um sich vor den Plünderern zu schützen.",TERM:Creatures->Kreaturen,,
1079,"In the forests of Yarthe lives an intelligent species, fully integrated into its ecosystem. Even as children, they interact with all the creatures who live there, establishing bonds through play, and caring for them when needed. When they reach adulthood, they are able to summon them wherever they go, and they will fight with them regardless of the danger involved in doing so.","In den Wäldern von Yarthe lebt eine intelligente Spezies, vollständig in ihr Ökosystem integriert. Schon als Kinder interagieren sie mit allen Geschöpfen, die dort leben, knüpfen Bindungen durch Spiel und pflegen sie, wenn nötig. Wenn sie das Erwachsenenalter erreichen, können sie diese Geschöpfe überall herbeirufen, und diese werden an ihrer Seite kämpfen, ungeachtet der damit verbundenen Gefahr.",TERM:Creatures->Kreaturen,,
1083,"The magic tower of Gerabos specialized in creating chimeras long before Rodia was consolidated as a country. The number of failed experiments was such that, with the passage of time, it earned the disapproval of the kingdom of Neralim, where it had been erected. The Queen ended up ordering its closure, but many of the failed experiments were released in protest and continued to exist in the vast land that makes up her domain. Many of them died within a few days, others were exterminated over time due to the problems they caused, but the Abandoned Homunculus managed to survive, as not only is it a meek creature, it is also inedible for any other creature, and does not need to feed to survive.","Der magische Turm von Gerabos spezialisierte sich auf die Erschaffung von Chimären, lange bevor Rodia als Land gefestigt wurde. Die Anzahl der fehlgeschlagenen Experimente war so hoch, dass er mit der Zeit die Missbilligung des Königreichs Neralim erntete, wo er errichtet worden war. Die Königin befahl schließlich seine Schließung, aber viele der fehlgeschlagenen Experimente wurden aus Protest freigelassen und existierten weiterhin in dem weitläufigen Land, das ihr Reich ausmacht. Viele von ihnen starben innerhalb weniger Tage, andere wurden im Laufe der Zeit aufgrund der Probleme, die sie verursachten, ausgerottet, aber der Verlassene Homunkulus schaffte es zu überleben, da er nicht nur ein sanftmütiges Geschöpf ist, sondern auch für jedes andere Wesen ungenießbar ist und nicht fressen muss, um zu überleben.",TERM:Creature->Kreatur,,
1086,"This creature is not native to the country of Rodia, but a couple of decades ago it was introduced into one of its ecosystems by accident. River eels are their favorite delicacy and they know very well how to get hold of them, which very quickly has become an environmental problem, as these animals already had natural predators in that environment. The kingdom of Neralim was overwhelmed by this threat and had to ask the council for help four years ago, so today there is a group of hunters who have specialized in killing this species.","Dieses Wesen ist nicht heimisch im Land Rodia, wurde aber vor einigen Jahrzehnten versehentlich in eines seiner Ökosysteme eingeführt. Flussaale sind ihre Lieblingsdelikatesse, und sie wissen sehr gut, wie sie diese erbeuten können, was schnell zu einem Umweltproblem geworden ist, da diese Tiere in dieser Umgebung bereits natürliche Feinde hatten. Das Königreich Neralim war von dieser Bedrohung überfordert und musste vor vier Jahren den Rat um Hilfe bitten, weshalb es heute eine Gruppe von Jägern gibt, die sich auf die Jagd dieser Spezies spezialisiert haben.",TERM:Creature->Kreatur,,
1095,"While most Cherubs have resided within the Azure Dream since ancient times, they have been known to occasionally vanish without explanation, never to return. In recent times however these disappearances have accelerated to the point that the sight of a Cherub within the Azure Dream is now an incredibly rare sight. Within the Church of Surathli and the Cult of Yseros, this is widely considered a very bad omen.\n\nWreathed in flames, the Surya Cherub radiates such intense heat that it is tremendously dangerous to approach. Many Magi have inadvertently met an unfortunate scorched end by the mere act of trying to summon and control one of these creatures, without the Cherub making a single hostile action at all or seemingly even being aware of what its presence is causing.","Während die meisten Cherubim seit alters her im Azurblauen Traum wohnten, sind sie bekanntermaßen gelegentlich ohne Erklärung verschwunden, um nie zurückzukehren. In jüngster Zeit haben sich diese Verschwinden jedoch so sehr beschleunigt, dass der Anblick eines Cherubs im Azurblauen Traum mittlerweile unglaublich selten geworden ist. In der Kirche von Surathli und dem Kult von Yseros gilt dies weithin als sehr schlechtes Omen.\n\nIn Flammen gehüllt strahlt der Surya-Cherub eine so intensive Hitze aus, dass es äußerst gefährlich ist, sich ihm zu nähern. Viele Magier haben unbeabsichtigt ein unglückliches, verbranntes Ende gefunden, allein durch den Versuch, eines dieser Wesen zu beschwören und zu kontrollieren, ohne dass der Cherub auch nur eine einzige feindselige Handlung vollzogen oder scheinbar überhaupt bemerkt hätte, was seine Anwesenheit verursacht.",TERM:Creatures->Kreaturen,,
1096,"To the followers of Surathli in particular, the Cherub holds special holy significance. Their strong resemblence to unborn children early in development leads many to believe that the Cherubs will, over time, gradually transform into something far greater and more powerful. If there is any truth to this theory, the fact that the Cherubs have changed little since their discovery suggests a tremendously long transformation indeed.\n\nPreta Cherubs are one of the more dangerous kinds of Cherub and by far the most hostile to living creatures. One touch from its body can badly disrupt all kinds of energies magical and mundane alike, leaving its prey in agony and often well beyond saving. For such victims, the only ministration their comrades can offer is a quick end to their suffering.","Für die Anhänger von Surathli im Besonderen hat der Cherub eine besondere heilige Bedeutung. Ihre starke Ähnlichkeit mit ungeborenen Kindern in frühen Entwicklungsstadien führt viele zu dem Glauben, dass sich die Cherubim mit der Zeit allmählich in etwas weitaus Größeres und Mächtigeres verwandeln werden. Wenn diese Theorie einen wahren Kern hat, deutet die Tatsache, dass sich die Cherubim seit ihrer Entdeckung kaum verändert haben, auf eine enorm lange Transformation hin.\n\nPreta-Cherubim gehören zu den gefährlicheren Arten von Cherubim und sind bei weitem die feindseligsten gegenüber Lebewesen. Eine einzige Berührung ihres Körpers kann alle Arten von magischen und weltlichen Energien stark stören, wodurch ihre Beute in Qualen zurückbleibt und oft nicht mehr zu retten ist. Für solche Opfer ist die einzige Hilfe, die ihre Kameraden anbieten können, ein schnelles Ende ihres Leidens.",TERM:Creatures->Kreaturen,,
1104,"By no means have the Auditors managed to put an end to all the problems that come with living in a society, or with the life itself of an intelligent creature.\n\nOnly a few inhabitants of Ubi Concordia are admitted to magic schools and universities. Many envy them, though few dare to do anything about it. If a person tries to hurt a magic apprentice, or steal files or magic items, they will face the Wizard's Defender, an artificial intelligence programmed to unload a barrage of bullets on anyone foolish enough to challenge the Auditors themselves.","Keineswegs ist es den Auditoren gelungen, all die Probleme zu beseitigen, die mit dem Leben in einer Gesellschaft oder mit dem Leben eines intelligenten Wesens selbst einhergehen.\n\nNur wenige Bewohner von Ubi Concordia werden an Magieschulen und Universitäten zugelassen. Viele beneiden sie, obwohl nur wenige es wagen, etwas dagegen zu unternehmen. Wenn jemand versucht, einem Magierlehrling zu schaden oder Akten oder magische Gegenstände zu stehlen, wird er dem Verteidiger des Zauberers gegenüberstehen, einer künstlichen Intelligenz, die darauf programmiert ist, einen Kugelhagel auf jeden abzufeuern, der töricht genug ist, die Auditoren selbst herauszufordern.",TERM:Creature->Kreatur,,
1105,"If the Auditors' goal of bringing peace to the world were fulfilled, the next step would be to apply what they learned at Ubi Concordia to improve the quality of life of all creatures.\n\nSentry Bots patrol the streets of Ubi Concordia at all times in search of lawbreakers, though their laws are quite lax, focused on not harming others or the environment. These sentries speak in a metallic voice while a green light moves from left to right in their visors.","Wenn das Ziel der Prüfer, der Welt Frieden zu bringen, erfüllt wäre, bestünde der nächste Schritt darin, das in Ubi Concordia Gelernte anzuwenden, um die Lebensqualität aller Lebewesen zu verbessern.\n\nWachroboter patrouillieren zu jeder Zeit die Straßen von Ubi Concordia auf der Suche nach Gesetzesbrechern, obwohl ihre Gesetze recht locker sind und sich darauf konzentrieren, anderen oder der Umwelt nicht zu schaden. Diese Wächter sprechen mit metallischer Stimme, während ein grünes Licht in ihren Visieren von links nach rechts wandert.",TERM:Creatures->Kreaturen,,
1106,"The nation of Kiaces is located in the northern part of the continent, a long way from Rodia. There, steam technology has developed considerably, and its inhabitants depend on it to a great extent.\n\nThe Experimental Clockwork was the last of its kind to be built by Alexandria, and its sole purpose is to gather all kinds of information about the outside. However, believing this creature is harmless can be a fatal mistake. Anyone who interrupts its activities will automatically become a target to be eliminated, unless the threat is clearly greater than its own strength, in which case it will try to escape.","Die Nation Kiaces liegt im nördlichen Teil des Kontinents, weit entfernt von Rodia. Dort hat sich die Dampftechnologie beträchtlich entwickelt, und ihre Bewohner sind in hohem Maße davon abhängig.\n\nDas Experimentelle Uhrwerk war das letzte seiner Art, das von Alexandria gebaut wurde, und sein einziger Zweck ist es, alle Arten von Informationen über die Außenwelt zu sammeln. Jedoch kann es ein fataler Fehler sein, dieses Wesen für harmlos zu halten. Jeder, der seine Aktivitäten unterbricht, wird automatisch zu einem Ziel, das es zu beseitigen gilt, es sei denn, die Bedrohung ist eindeutig größer als seine eigene Stärke, in welchem Fall es versuchen wird zu fliehen.",TERM:Creature->Kreatur,,
1112,"If an intelligent creature attracts the attention of the Auditors, but is not invited to the organization, it is likely they will be injected with a mysterious substance at some point in their life.\n\nThe tasks a Living Arbiter performs are somewhat different from those of other individuals of its species. It is usually found in the field, where research of all kinds is carried out, advising and resolving conflicts between researchers in its own way. Of course, anyone who tries to steal or destroy a scientific project will have to deal with this creature.","Wenn ein intelligentes Wesen die Aufmerksamkeit der Auditoren auf sich zieht, aber nicht in die Organisation eingeladen wird, ist es wahrscheinlich, dass ihm irgendwann in seinem Leben eine mysteriöse Substanz injiziert wird.\n\nDie Aufgaben, die ein Lebender Schlichter ausführt, unterscheiden sich etwas von denen anderer Individuen seiner Spezies. Man findet ihn gewöhnlich im Feld, wo Forschung aller Art durchgeführt wird, beratend und Konflikte zwischen Forschern auf seine eigene Weise lösend. Natürlich wird jeder, der versucht, ein wissenschaftliches Projekt zu stehlen oder zu zerstören, es mit diesem Wesen zu tun bekommen.",TERM:Creature->Kreatur,,
1116,"On many occasions, Arbiters have no choice but to take action and confront all kinds of thugs. Many consider these creatures altruistic vigilantes who ensure the safety of every person in the world.\n\nSome warriors who stood out for their physical strength end up becoming Moving Arbiters. They are not known for resolving conflicts peacefully, but they will not hesitate to intervene in a robbery or go after a thief.","Bei vielen Gelegenheiten haben Schlichter keine andere Wahl, als zu handeln und sich allen Arten von Schlägern zu stellen. Viele betrachten diese Wesen als selbstlose Vigilanten, die die Sicherheit jeder Person in der Welt gewährleisten.\n\nEinige Krieger, die durch ihre körperliche Stärke hervorstachen, werden schließlich zu Beweglichen Schlichtern. Sie sind nicht dafür bekannt, Konflikte friedlich zu lösen, aber sie werden nicht zögern, bei einem Raub einzugreifen oder einen Dieb zu verfolgen.",TERM:Creatures->Kreaturen,,
1117,"Arbiters are creatures who roam around, resolving minor disputes by order of the Auditors. Sometimes they simply chat with one or more of the parties involved.\n\nOf all of them, the Final Arbiter is the one that intervenes the most in the affairs of those with fewer resources, and the only one who does more than speak or go into battle. Recently, a group of Final Arbiters was seen helping in the reconstruction of a town in Neralim that had suffered an earthquake.","Schlichter sind Wesen, die umherstreifen und im Auftrag der Auditoren kleinere Streitigkeiten lösen. Manchmal unterhalten sie sich einfach mit einer oder mehreren der beteiligten Parteien.\n\nVon allen ist der Letzte Schlichter derjenige, der am häufigsten in die Angelegenheiten jener mit weniger Ressourcen eingreift und der einzige, der mehr tut als nur zu sprechen oder in den Kampf zu ziehen. Kürzlich wurde eine Gruppe Letzter Schlichter dabei gesehen, wie sie beim Wiederaufbau einer Stadt in Neralim half, die von einem Erdbeben betroffen war.",TERM:Creatures->Kreaturen,,
1139,"Animations are obedient creatures, though they do not always fully understand what they are told, and take any order literally.\n\nOn more than one occasion, a Feet Animation has begun to move as if it were dancing for no apparent reason. It was quickly discovered that in all cases, those feet had once belonged to someone who enjoyed dancing, either professionally or as a hobby.","Animationen sind gehorsame Wesen, obwohl sie nicht immer vollständig verstehen, was ihnen gesagt wird, und jeden Befehl wörtlich nehmen.\n\nMehr als einmal hat eine Fuß-Animation begonnen, sich ohne ersichtlichen Grund zu bewegen, als würde sie tanzen. Es wurde schnell entdeckt, dass in allen Fällen diese Füße einst jemandem gehörten, der gerne tanzte, sei es beruflich oder als Hobby.",TERM:Creatures->Kreaturen,,
1140,"If an Animation takes damage, the necromancer who created it will feel a shooting pain in the same part of the body the Animation was made from.\n\nWhen a Hand Animation spends too much time idle, their fingers begin to tap against the surface they are on. On one occasion, a necromancer who was in the Great Pandemonium watched as one of these creatures was consumed by the lava when it carried out this movement.","Wenn eine Animation Schaden nimmt, spürt der Nekromant, der sie erschaffen hat, einen stechenden Schmerz in dem Körperteil, aus dem die Animation hergestellt wurde.\n\nWenn eine Hand-Animation zu lange untätig ist, beginnen ihre Finger, auf der Oberfläche zu tippen, auf der sie sich befindet. Bei einer Gelegenheit beobachtete ein Nekromant im Großen Pandämonium, wie eines dieser Geschöpfe von der Lava verschlungen wurde, als es diese Bewegung ausführte.",TERM:Creatures->Kreaturen,,
1141,"The lifespan of an Animation is very short, barely reaching three months, unless its creator or current master gives it a Spell Gem for it to absorb.\n\nThe Lip Animation cannot avoid eating or drinking whatever is in front of it, unless their master gives an order to the contrary every few minutes. Most of the time, food and liquid just pass through it, but boiling water or fish bones can cause serious damage to these creatures.","Die Lebensdauer einer Animation ist sehr kurz und erreicht kaum drei Monate, es sei denn, ihr Erschaffer oder derzeitiger Meister gibt ihr einen Zauberedelstein zum Absorbieren.\n\nDie Lippen-Animation kann es nicht vermeiden, alles zu essen oder zu trinken, was sich vor ihr befindet, es sei denn, ihr Meister gibt alle paar Minuten einen gegenteiligen Befehl. Meistens gehen Nahrung und Flüssigkeit einfach durch sie hindurch, aber kochendes Wasser oder Fischgräten können diesen Kreaturen ernsthafte Schäden zufügen.",TERM:Spell Gem->Zauberstein,,
1147,"Fae are peaceful and joyful creatures who do not know envy or greed. They are intelligent and help any creature who needs it... as long as it is not the prey of another Fae.\n\nThe most aggressive Fae are undoubtedly Roseae fae. Not only are they the first to go on the attack, but they also lead the others into battle and continually shout to boost the morale of all their allies.","Feen sind friedliche und fröhliche Wesen, die weder Neid noch Gier kennen. Sie sind intelligent und helfen jedem Geschöpf, das Hilfe benötigt... solange es nicht die Beute einer anderen Fee ist.\n\nDie aggressivsten Feen sind zweifellos die Roseae-Feen. Sie sind nicht nur die ersten, die zum Angriff übergehen, sondern führen auch die anderen in die Schlacht und rufen ständig, um die Moral all ihrer Verbündeten zu stärken.",TERM:Creature->Kreatur; TERM:Creatures->Kreaturen,,
1159,"For centuries, Lister watched the Imps of his realm overhunt shame-faced crabs. One day, he opened his eyes and found one of these crustaceans sleeping next to him. As time passed, more crabs gathered around him. They had learned that being close to the God of Fortune was the easiest way for them to survive. In time, Lister grew fond of them and finally decided these animals needed protection. For this purpose he created the Paladin Crab, a creature that would gladly give its life to prevent its weaker kin from being eaten, no matter who dares to try.","Jahrhundertelang beobachtete Lister, wie die Kobolde seines Reiches die schamhaften Krabben überjagten. Eines Tages öffnete er seine Augen und fand eines dieser Krustentiere schlafend neben sich. Mit der Zeit versammelten sich mehr Krabben um ihn. Sie hatten gelernt, dass die Nähe zum Gott des Glücks der einfachste Weg war, um zu überleben. Mit der Zeit gewann Lister sie lieb und beschloss schließlich, dass diese Tiere Schutz brauchten. Zu diesem Zweck erschuf er die Paladin-Krabbe, ein Wesen, das bereitwillig sein Leben opfern würde, um seine schwächeren Artgenossen vor dem Gefressenwerden zu bewahren, ganz gleich, wer es wagen sollte.",TERM:Creature->Kreatur,,
1166,"All sentient creatures find the Nephilim's very presence disturbing. Even a sadistic, unscrupulous ruler or the cruelest of criminals are terrified when one of these creatures approaches.\n\nWhen a Nephilim Shieldbreaker chooses a target, it does not attack directly, instead seeking out those who matter most to its victim and turning them against each other with a single touch of its shield. In this way, its victim will have to witness in horror as their loved ones try to hurt each other in every possible way.","Alle empfindungsfähigen Wesen finden die bloße Anwesenheit der Nephilim verstörend. Selbst ein sadistischer, skrupelloser Herrscher oder der grausamste Verbrecher ist in Angst versetzt, wenn sich eines dieser Wesen nähert.\n\nWenn ein Nephilim-Schildbrecher ein Ziel auswählt, greift es nicht direkt an, sondern sucht stattdessen diejenigen auf, die seinem Opfer am wichtigsten sind, und wendet sie mit einer einzigen Berührung seines Schildes gegeneinander. Auf diese Weise muss das Opfer mit Entsetzen mitansehen, wie seine Liebsten versuchen, einander auf jede erdenkliche Weise zu verletzen.",TERM:Creatures->Kreaturen,,
1171,"Nephilim are drawn to good intentions and pure hearts. They seek to subdue them and turn them to ashes. The Nephilim Scion's powers allow it to confuse the thoughts of anyone within reach, sowing doubt about the intentions of others towards them. Recently, one of these creatures appeared in the village of Hutika and quietly passed through as its inhabitants went about their work. That night, the village had turned into smoking rubble, and every Uralos in it had become a soot-covered corpse.","Nephilim werden von guten Absichten und reinen Herzen angezogen. Sie versuchen, diese zu unterwerfen und zu Asche zu verwandeln. Die Kräfte des Nephilim-Spross erlauben es ihm, die Gedanken aller in seiner Reichweite zu verwirren und Zweifel an den Absichten anderer ihnen gegenüber zu säen. Kürzlich erschien eines dieser Wesen im Dorf Hutika und zog still hindurch, während die Bewohner ihrer Arbeit nachgingen. In jener Nacht verwandelte sich das Dorf in rauchende Trümmer, und jeder Uralos darin wurde zu einer rußbedeckten Leiche.",TERM:Creatures->Kreaturen,,
